"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0000816" "Asp" "Potra2n8c17980" "Nor" "PICAB_chr04_M00001166679" "1.00e+00"
"OG0001012" "Asp" "Potra2n8c17994" "Nor" "PICAB_chr10_M00002843063" "1.00e+00"
"OG0003743" "Asp" "Potra2n8c18096" "Nor" "PICAB_chr02_M00000585082" "1.00e+00"
"OG0005017" "Asp" "Potra2n8c18108" "Nor" "PICAB_chr01_M00000205669" "1.00e+00"
"OG0000785" "Asp" "Potra2n8c18119" "Nor" "PICAB_chr05_M00001365848" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr02_M00000530671" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr03_M00000645040" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr03_M00000645079" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr11_M00003059845" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr11_M00003061591" "1.00e+00"
"OG0000347" "Asp" "Potra2n8c18122" "Nor" "PICAB_chr11_M00003063661" "1.00e+00"
"OG0002645" "Asp" "Potra2n8c18187" "Nor" "PICAB_chr08_M00002182162" "1.00e+00"
"OG0003990" "Asp" "Potra2n8c18336" "Nor" "PICAB_chr12_M00003178289" "1.00e+00"
"OG0007168" "Asp" "Potra2n8c18462" "Nor" "PICAB_chr12_M00003244612" "1.00e+00"
"OG0000483" "Asp" "Potra2n8c18586" "Nor" "PICAB_sUL02_M00000008565" "1.00e+00"
"OG0007467" "Asp" "Potra2n8c18600" "Nor" "PICAB_chr11_M00002983451" "1.00e+00"
"OG0001087" "Asp" "Potra2n8c18611" "Nor" "PICAB_chr08_M00002287070" "1.00e+00"
"OG0001303" "Asp" "Potra2n9c18660" "Nor" "PICAB_chr05_M00001230670" "1.00e+00"
"OG0001303" "Asp" "Potra2n9c18660" "Nor" "PICAB_chr08_M00002132554" "1.00e+00"
"OG0000763" "Asp" "Potra2n9c18729" "Nor" "PICAB_chr01_M00000199159" "1.00e+00"
"OG0000763" "Asp" "Potra2n9c18729" "Nor" "PICAB_chr01_M00000341290" "1.00e+00"
"OG0003104" "Asp" "Potra2n9c18760" "Nor" "PICAB_chr02_M00000416818" "1.00e+00"
"OG0000505" "Asp" "Potra2n9c18809" "Nor" "PICAB_chr09_M00002415019" "1.00e+00"
"OG0000505" "Asp" "Potra2n9c18809" "Nor" "PICAB_chr11_M00003125670" "1.00e+00"
"OG0003521" "Asp" "Potra2n9c18943" "Nor" "PICAB_chr11_M00003046990" "1.00e+00"
"OG0005502" "Asp" "Potra2n9c19016" "Nor" "PICAB_chr01_M00000067145" "1.00e+00"
"OG0001856" "Asp" "Potra2n9c19032" "Nor" "PICAB_chr03_M00000800933" "1.00e+00"
"OG0000770" "Asp" "Potra2n9c19052" "Nor" "PICAB_chr02_M00000374478" "1.00e+00"
"OG0000770" "Asp" "Potra2n9c19052" "Nor" "PICAB_chr11_M00003042341" "1.00e+00"
"OG0007724" "Asp" "Potra2n9c19055" "Nor" "PICAB_chr01_M00000264504" "1.00e+00"
"OG0006453" "Asp" "Potra2n9c19080" "Nor" "PICAB_chr02_M00000366194" "1.00e+00"
"OG0005001" "Asp" "Potra2n9c19171" "Nor" "PICAB_chr06_M00001561123" "1.00e+00"
"OG0002186" "Asp" "Potra2n9c19226" "Nor" "PICAB_chr04_M00001069073" "1.00e+00"
"OG0002186" "Asp" "Potra2n9c19226" "Nor" "PICAB_chr09_M00002390361" "1.00e+00"
"OG0009062" "Asp" "Potra2n9c19333" "Nor" "PICAB_chr07_M00002010075" "1.00e+00"
"OG0001683" "Asp" "Potra2n9c19369" "Nor" "PICAB_chr05_M00001417639" "1.00e+00"
"OG0001683" "Asp" "Potra2n9c19369" "Nor" "PICAB_chr10_M00002674620" "1.00e+00"
"OG0000009" "Asp" "Potra2n9c19448" "Nor" "PICAB_chr01_M00000185509" "1.00e+00"
"OG0000009" "Asp" "Potra2n9c19448" "Nor" "PICAB_chr05_M00001486303" "1.00e+00"
"OG0000009" "Asp" "Potra2n9c19448" "Nor" "PICAB_chr08_M00002077611" "1.00e+00"
"OG0000009" "Asp" "Potra2n9c19448" "Nor" "PICAB_chr09_M00002531271" "1.00e+00"
"OG0000009" "Asp" "Potra2n9c19448" "Nor" "PICAB_chr09_M00002614981" "1.00e+00"
"OG0000148" "Asp" "Potra2n9c19562" "Nor" "PICAB_chr04_M00001166028" "1.00e+00"
"OG0000148" "Asp" "Potra2n9c19562" "Nor" "PICAB_chr05_M00001449960" "1.00e+00"
"OG0000148" "Asp" "Potra2n9c19562" "Nor" "PICAB_chr06_M00001722499" "1.00e+00"
"OG0008705" "Asp" "Potra2n9c19578" "Nor" "PICAB_chr03_M00000670727" "1.00e+00"
"OG0003139" "Asp" "Potra2n9c19664" "Nor" "PICAB_chr09_M00002530231" "1.00e+00"
"OG0005802" "Asp" "Potra2n9c19983" "Nor" "PICAB_chr10_M00002887897" "1.00e+00"
"OG0006828" "Asp" "Potra2n9c20026" "Nor" "PICAB_chr10_M00002665287" "1.00e+00"
"OG0000326" "Asp" "Potra2n9c20027" "Nor" "PICAB_chr02_M00000451110" "1.00e+00"
"OG0000326" "Asp" "Potra2n9c20027" "Nor" "PICAB_chr07_M00001859078" "1.00e+00"
"OG0000326" "Asp" "Potra2n9c20027" "Nor" "PICAB_chr10_M00002662909" "1.00e+00"
"OG0002676" "Asp" "Potra2n9c20087" "Nor" "PICAB_chr01_M00000230073" "1.00e+00"
"OG0001699" "Asp" "Potra2n6c14327" "Scots" "Pinsyl_asmbl_62797.p1.p1" "3.37e-74"
"OG0001699" "Asp" "Potra2n6c14327" "Scots" "Pinsyl_asmbl_69197.p1.p1" "1.64e-73"
"OG0001699" "Asp" "Potra2n6c14327" "Scots" "Pinsyl_asmbl_69458.p1.p1" "5.81e-71"
"OG0009840" "Asp" "Potra2n6c13672" "Scots" "Pinsyl_asmbl_76938.p1.p1" "8.39e-69"
"OG0007145" "Asp" "Potra2n17c31100" "Scots" "Pinsyl_asmbl_110335.p1.p1" "9.70e-67"
"OG0009840" "Asp" "Potra2n18c32242" "Scots" "Pinsyl_asmbl_76938.p1.p1" "2.15e-66"
"OG0007447" "Asp" "Potra2n5c12547" "Scots" "Pinsyl_asmbl_74732.p1.p1" "3.03e-65"
"OG0002070" "Asp" "Potra2n6c14146" "Scots" "Pinsyl_asmbl_87220.p1.p1" "1.09e-64"
"OG0005497" "Asp" "Potra2n9c19051" "Scots" "Pinsyl_asmbl_120418.p1.p1" "1.48e-64"
"OG0005567" "Asp" "Potra2n7c16134" "Scots" "Pinsyl_asmbl_57609.p1.p1" "1.09e-63"
"OG0001752" "Asp" "Potra2n10c20110" "Scots" "Pinsyl_asmbl_95364.p1.p1" "1.85e-61"
"OG0006931" "Asp" "Potra2n18c32638" "Scots" "Pinsyl_asmbl_44465.p1.p1" "1.98e-60"
"OG0005866" "Asp" "Potra2n3c7393" "Scots" "Pinsyl_asmbl_41011.p1.p1" "2.96e-60"
"OG0002711" "Asp" "Potra2n1c3736" "Scots" "Pinsyl_asmbl_45398.p1.p1" "3.76e-60"
"OG0003329" "Asp" "Potra2n8c17332" "Scots" "Pinsyl_asmbl_119090.p1.p1" "8.14e-60"
"OG0003891" "Asp" "Potra2n5c10575" "Scots" "Pinsyl_asmbl_100649.p1.p1" "4.39e-59"
"OG0005866" "Asp" "Potra2n1c923" "Scots" "Pinsyl_asmbl_41011.p1.p1" "8.55e-59"
"OG0003891" "Asp" "Potra2n2c6365" "Scots" "Pinsyl_asmbl_100649.p1.p1" "9.50e-59"
"OG0001699" "Asp" "Potra2n16c30563" "Scots" "Pinsyl_asmbl_62797.p1.p1" "7.00e-58"
"OG0008753" "Asp" "Potra2n14c27322" "Scots" "Pinsyl_asmbl_136331.p1.p1" "9.41e-58"
"OG0007517" "Asp" "Potra2n10c21833" "Scots" "Pinsyl_asmbl_70695.p1.p1" "2.39e-57"
"OG0005567" "Asp" "Potra2n5c11797" "Scots" "Pinsyl_asmbl_57609.p1.p1" "5.22e-57"
"OG0004310" "Asp" "Potra2n15c28656" "Scots" "Pinsyl_asmbl_102915.p1.p1" "5.84e-56"
"OG0011136" "Asp" "Potra2n11c22815" "Scots" "Pinsyl_asmbl_136051.p1.p1" "2.34e-55"
"OG0007447" "Asp" "Potra2n13c26093" "Scots" "Pinsyl_asmbl_74732.p1.p1" "2.68e-55"
"OG0003891" "Asp" "Potra2n9c18672" "Scots" "Pinsyl_asmbl_100649.p1.p1" "3.05e-55"
"OG0004395" "Asp" "Potra2n386s35502" "Scots" "Pinsyl_asmbl_142412.p1.p1" "3.33e-55"
"OG0003909" "Asp" "Potra2n1c567" "Scots" "Pinsyl_asmbl_36280.p1.p1" "3.51e-55"
"OG0003249" "Asp" "Potra2n12c24505" "Scots" "Pinsyl_asmbl_112819.p1.p1" "8.06e-55"
"OG0001699" "Asp" "Potra2n16c30563" "Scots" "Pinsyl_asmbl_69197.p1.p1" "5.99e-54"
"OG0003891" "Asp" "Potra2n5c11923" "Scots" "Pinsyl_asmbl_100649.p1.p1" "3.01e-53"
"OG0006276" "Asp" "Potra2n8c18434" "Scots" "Pinsyl_asmbl_36285.p1.p1" "7.73e-53"
"OG0004041" "Asp" "Potra2n1c597" "Scots" "Pinsyl_asmbl_15863.p1.p1" "1.13e-52"
"OG0003104" "Asp" "Potra2n9c18760" "Scots" "Pinsyl_asmbl_15896.p1.p1" "3.91e-52"
"OG0001699" "Asp" "Potra2n16c30563" "Scots" "Pinsyl_asmbl_69458.p1.p1" "6.82e-52"
"OG0004056" "Asp" "Potra2n16c30042" "Scots" "Pinsyl_asmbl_20627.p1.p1" "3.38e-51"
"OG0003104" "Asp" "Potra2n669s36355" "Scots" "Pinsyl_asmbl_15896.p1.p1" "1.01e-50"
"OG0004646" "Asp" "Potra2n13c26091" "Scots" "Pinsyl_asmbl_43966.p1.p1" "2.34e-50"
"OG0000899" "Asp" "Potra2n15c28501" "Scots" "Pinsyl_asmbl_36255.p1.p1" "2.80e-50"
"OG0000899" "Asp" "Potra2n6c14425" "Scots" "Pinsyl_asmbl_36255.p1.p1" "3.18e-50"
"OG0009007" "Asp" "Potra2n1c2841" "Scots" "Pinsyl_asmbl_113552.p1.p1" "3.73e-50"
"OG0004395" "Asp" "Potra2n7c15465" "Scots" "Pinsyl_asmbl_142412.p1.p1" "5.92e-50"
"OG0003067" "Asp" "Potra2n6c13838" "Scots" "Pinsyl_asmbl_93345.p1.p1" "1.00e-49"
"OG0000087" "Asp" "Potra2n6c13439" "Scots" "Pinsyl_asmbl_7437.p1.p1" "1.23e-49"
"OG0003018" "Asp" "Potra2n1c1115" "Scots" "Pinsyl_asmbl_109053.p1.p1" "1.25e-49"
"OG0001994" "Asp" "Potra2n9c19109" "Scots" "Pinsyl_asmbl_109903.p1.p1" "1.35e-49"
"OG0004852" "Asp" "Potra2n3c7951" "Scots" "Pinsyl_asmbl_65438.p1.p1" "5.33e-49"
"OG0002070" "Asp" "Potra2n16c30025" "Scots" "Pinsyl_asmbl_87220.p1.p1" "7.06e-49"
"OG0000795" "Asp" "Potra2n1c51" "Scots" "Pinsyl_asmbl_3250.p1.p1" "1.30e-48"
"OG0003104" "Asp" "Potra2n10c21070" "Scots" "Pinsyl_asmbl_15896.p1.p1" "2.61e-48"
"OG0002010" "Asp" "Potra2n6c14440" "Scots" "Pinsyl_asmbl_27374.p1.p1" "2.80e-48"
"OG0003668" "Asp" "Potra2n5c11034" "Scots" "Pinsyl_asmbl_76403.p1.p1" "2.87e-48"
"OG0006948" "Asp" "Potra2n15c28345" "Scots" "Pinsyl_asmbl_138261.p1.p1" "4.42e-48"
"OG0000877" "Asp" "Potra2n4c10334" "Scots" "Pinsyl_asmbl_15463.p1.p1" "1.38e-47"
"OG0002620" "Asp" "Potra2n4c10104" "Scots" "Pinsyl_asmbl_47827.p1.p1" "2.02e-47"
"OG0003959" "Asp" "Potra2n17c31726" "Scots" "Pinsyl_asmbl_85931.p1.p1" "3.59e-47"
"OG0001994" "Asp" "Potra2n4c9802" "Scots" "Pinsyl_asmbl_109903.p1.p1" "4.10e-47"
"OG0000805" "Asp" "Potra2n7c16584" "Scots" "Pinsyl_asmbl_2207.p1.p1" "5.62e-47"
"OG0006490" "Asp" "Potra2n3c6495" "Scots" "Pinsyl_asmbl_66476.p1.p1" "6.88e-47"
"OG0002694" "Asp" "Potra2n1c207" "Scots" "Pinsyl_asmbl_36656.p1.p1" "1.51e-46"
"OG0001325" "Asp" "Potra2n14c27797" "Scots" "Pinsyl_asmbl_96942.p1.p1" "1.51e-46"
"OG0007655" "Asp" "Potra2n2c5107" "Scots" "Pinsyl_asmbl_40533.p1.p1" "5.06e-46"
"OG0002118" "Asp" "Potra2n1c1366" "Scots" "Pinsyl_asmbl_2755.p1.p1" "7.38e-46"
"OG0001572" "Asp" "Potra2n6c14457" "Scots" "Pinsyl_asmbl_102761.p1.p1" "7.38e-46"
"OG0004619" "Asp" "Potra2n3c7268" "Scots" "Pinsyl_asmbl_7612.p1.p1" "1.37e-45"
"OG0005567" "Asp" "Potra2n5c11796" "Scots" "Pinsyl_asmbl_57609.p1.p1" "3.45e-45"
"OG0002735" "Asp" "Potra2n6c13607" "Scots" "Pinsyl_asmbl_39822.p1.p1" "4.07e-45"
"OG0002990" "Asp" "Potra2n1c1013" "Scots" "Pinsyl_asmbl_221.p1.p1" "4.18e-45"
"OG0002620" "Asp" "Potra2n6c14298" "Scots" "Pinsyl_asmbl_47827.p1.p1" "9.70e-45"
"OG0002405" "Asp" "Potra2n11c23099" "Scots" "Pinsyl_asmbl_96456.p1.p1" "2.54e-44"
"OG0000597" "Asp" "Potra2n15c28597" "Scots" "Pinsyl_asmbl_108860.p1.p1" "3.06e-44"
"OG0001514" "Asp" "Potra2n10c20142" "Scots" "Pinsyl_asmbl_6553.p1.p1" "4.57e-44"
"OG0000805" "Asp" "Potra2n1c1493" "Scots" "Pinsyl_asmbl_141842.p1.p1" "5.52e-44"
"OG0003096" "Asp" "Potra2n8c16922" "Scots" "Pinsyl_asmbl_52190.p1.p1" "7.58e-44"
"OG0004548" "Asp" "Potra2n7c16150" "Scots" "Pinsyl_asmbl_88954.p1.p1" "7.72e-44"
"OG0005245" "Asp" "Potra2n12c24774" "Scots" "Pinsyl_asmbl_96778.p1.p1" "1.10e-43"
"OG0000805" "Asp" "Potra2n14c26391" "Scots" "Pinsyl_asmbl_2207.p1.p1" "1.48e-43"
"OG0001768" "Asp" "Potra2n15c28144" "Scots" "Pinsyl_asmbl_91743.p1.p1" "2.81e-43"
"OG0000972" "Asp" "Potra2n18c33186" "Scots" "Pinsyl_asmbl_58478.p1.p1" "4.35e-43"
"OG0002568" "Asp" "Potra2n5c12061" "Scots" "Pinsyl_asmbl_109325.p1.p1" "8.52e-43"
"OG0004339" "Asp" "Potra2n2c4557" "Scots" "Pinsyl_asmbl_60578.p1.p1" "9.36e-43"
"OG0002985" "Asp" "Potra2n14c26845" "Scots" "Pinsyl_asmbl_8678.p1.p1" "1.02e-42"
"OG0007619" "Asp" "Potra2n15c28991" "Scots" "Pinsyl_asmbl_32675.p1.p1" "3.01e-42"
"OG0000087" "Asp" "Potra2n10c20580" "Scots" "Pinsyl_asmbl_7437.p1.p1" "3.62e-42"
"OG0005245" "Asp" "Potra2n15c28099" "Scots" "Pinsyl_asmbl_96778.p1.p1" "3.73e-42"
"OG0004517" "Asp" "Potra2n1c2923" "Scots" "Pinsyl_asmbl_63711.p1.p1" "6.77e-42"
"OG0003964" "Asp" "Potra2n13c26222" "Scots" "Pinsyl_asmbl_132609.p1.p1" "8.42e-42"
"OG0005953" "Asp" "Potra2n12c24218" "Scots" "Pinsyl_asmbl_123615.p1.p1" "1.20e-41"
"OG0006429" "Asp" "Potra2n14c27244" "Scots" "Pinsyl_asmbl_60222.p2.p1" "1.98e-41"
"OG0001812" "Asp" "Potra2n5c12634" "Scots" "Pinsyl_asmbl_10390.p1.p1" "2.20e-41"
"OG0001717" "Asp" "Potra2n7c16229" "Scots" "Pinsyl_asmbl_105417.p1.p1" "2.26e-41"
"OG0002118" "Asp" "Potra2n555s35943" "Scots" "Pinsyl_asmbl_2755.p1.p1" "2.76e-41"
"OG0000727" "Asp" "Potra2n611s36149" "Scots" "Pinsyl_asmbl_94749.p1.p1" "3.53e-41"
"OG0009336" "Asp" "Potra2n9c20065" "Scots" "Pinsyl_asmbl_3963.p1.p1" "3.69e-41"
"OG0003067" "Asp" "Potra2n18c32450" "Scots" "Pinsyl_asmbl_93345.p1.p1" "3.74e-41"
"OG0002245" "Asp" "Potra2n2c6114" "Scots" "Pinsyl_asmbl_57170.p1.p1" "7.41e-41"
"OG0001634" "Asp" "Potra2n8c17211" "Scots" "Pinsyl_asmbl_3374.p1.p1" "1.38e-40"
"OG0003703" "Asp" "Potra2n7c15407" "Scots" "Pinsyl_asmbl_111161.p1.p1" "1.48e-40"
"OG0008412" "Asp" "Potra2n9c19456" "Scots" "Pinsyl_asmbl_103563.p1.p1" "1.69e-40"
"OG0008328" "Asp" "Potra2n5c11242" "Scots" "Pinsyl_asmbl_10816.p1.p1" "1.70e-40"
"OG0001717" "Asp" "Potra2n7c16228" "Scots" "Pinsyl_asmbl_105417.p1.p1" "2.10e-40"
"OG0007087" "Asp" "Potra2n5c10702" "Scots" "Pinsyl_asmbl_101762.p1.p1" "2.39e-40"
"OG0002916" "Asp" "Potra2n13c25772" "Scots" "Pinsyl_asmbl_23649.p1.p1" "2.95e-40"
"OG0004056" "Asp" "Potra2n6c14155" "Scots" "Pinsyl_asmbl_20627.p1.p1" "3.02e-40"
"OG0000805" "Asp" "Potra2n7c16584" "Scots" "Pinsyl_asmbl_141842.p1.p1" "3.67e-40"
"OG0004852" "Asp" "Potra2n3c7951" "Scots" "Pinsyl_asmbl_45714.p1.p1" "5.37e-40"
"OG0002764" "Asp" "Potra2n9c18839" "Scots" "Pinsyl_asmbl_34654.p1.p1" "8.32e-40"
"OG0000597" "Asp" "Potra2n15c28597" "Scots" "Pinsyl_asmbl_104485.p1.p1" "8.58e-40"
"OG0001041" "Asp" "Potra2n1c2779" "Scots" "Pinsyl_asmbl_112285.p1.p1" "9.51e-40"
"OG0002694" "Asp" "Potra2n12c24669" "Scots" "Pinsyl_asmbl_36656.p1.p1" "1.33e-39"
"OG0001972" "Asp" "Potra2n737s36636" "Scots" "Pinsyl_asmbl_126544.p1.p1" "1.76e-39"
"OG0001885" "Asp" "Potra2n1c845" "Scots" "Pinsyl_asmbl_140634.p1.p1" "1.86e-39"
"OG0005734" "Asp" "Potra2n5c10900" "Scots" "Pinsyl_asmbl_329.p1.p1" "2.04e-39"
"OG0000887" "Asp" "Potra2n14c26547" "Scots" "Pinsyl_asmbl_118003.p1.p1" "2.91e-39"
"OG0004548" "Asp" "Potra2n5c12117" "Scots" "Pinsyl_asmbl_88954.p1.p1" "3.67e-39"
"OG0000727" "Asp" "Potra2n1c2627" "Scots" "Pinsyl_asmbl_94749.p1.p1" "4.14e-39"
"OG0003584" "Asp" "Potra2n4c9191" "Scots" "Pinsyl_asmbl_141224.p1.p1" "4.60e-39"
"OG0000087" "Asp" "Potra2n6c13439" "Scots" "Pinsyl_asmbl_3755.p1.p1" "9.30e-39"
"OG0001597" "Asp" "Potra2n8c18069" "Scots" "Pinsyl_asmbl_77602.p1.p1" "1.23e-38"
"OG0004852" "Asp" "Potra2n1c1546" "Scots" "Pinsyl_asmbl_65438.p1.p1" "1.35e-38"
"OG0001768" "Asp" "Potra2n12c24764" "Scots" "Pinsyl_asmbl_91743.p1.p1" "1.63e-38"
"OG0003294" "Asp" "Potra2n16c30069" "Scots" "Pinsyl_asmbl_21690.p1.p1" "1.96e-38"
"OG0003166" "Asp" "Potra2n5c10958" "Scots" "Pinsyl_asmbl_6122.p1.p1" "3.25e-38"
"OG0000727" "Asp" "Potra2n10c20156" "Scots" "Pinsyl_asmbl_94749.p1.p1" "3.66e-38"
"OG0002568" "Asp" "Potra2n7c15963" "Scots" "Pinsyl_asmbl_109325.p1.p1" "3.95e-38"
"OG0002504" "Asp" "Potra2n3c7765" "Scots" "Pinsyl_asmbl_136729.p1.p1" "5.37e-38"
"OG0000887" "Asp" "Potra2n7c15752" "Scots" "Pinsyl_asmbl_118003.p1.p1" "1.03e-37"
"OG0003829" "Asp" "Potra2n11c23202" "Scots" "Pinsyl_asmbl_23121.p1.p1" "1.18e-37"
"OG0002790" "Asp" "Potra2n17c31041" "Scots" "Pinsyl_asmbl_66106.p1.p1" "1.25e-37"
"OG0003584" "Asp" "Potra2n3c7386" "Scots" "Pinsyl_asmbl_141224.p1.p1" "1.39e-37"
"OG0002645" "Asp" "Potra2n8c18187" "Scots" "Pinsyl_asmbl_70257.p1.p1" "3.34e-37"
"OG0001718" "Asp" "Potra2n114s34570" "Scots" "Pinsyl_asmbl_5707.p1.p1" "3.54e-37"
"OG0000727" "Asp" "Potra2n1c2627" "Scots" "Pinsyl_asmbl_85470.p1.p1" "3.57e-37"
"OG0000805" "Asp" "Potra2n14c26391" "Scots" "Pinsyl_asmbl_141842.p1.p1" "3.94e-37"
"OG0000250" "Asp" "Potra2n7c16066" "Scots" "Pinsyl_asmbl_37513.p1.p1" "4.55e-37"
"OG0002990" "Asp" "Potra2n10c20563" "Scots" "Pinsyl_asmbl_221.p1.p1" "5.00e-37"
"OG0004395" "Asp" "Potra2n17c31821" "Scots" "Pinsyl_asmbl_142412.p1.p1" "6.08e-37"
"OG0002245" "Asp" "Potra2n5c10822" "Scots" "Pinsyl_asmbl_57170.p1.p1" "6.09e-37"
"OG0000649" "Asp" "Potra2n15c28115" "Scots" "Pinsyl_asmbl_58040.p1.p1" "6.52e-37"
"OG0006490" "Asp" "Potra2n1c40" "Scots" "Pinsyl_asmbl_66476.p1.p1" "9.49e-37"
"OG0008105" "Asp" "Potra2n12c24445" "Scots" "Pinsyl_asmbl_93917.p1.p1" "1.08e-36"
"OG0003668" "Asp" "Potra2n2c5897" "Scots" "Pinsyl_asmbl_76403.p1.p1" "1.23e-36"
"OG0001885" "Asp" "Potra2n3c7321" "Scots" "Pinsyl_asmbl_140634.p1.p1" "1.34e-36"
"OG0008002" "Asp" "Potra2n14c27708" "Scots" "Pinsyl_asmbl_44860.p1.p1" "1.40e-36"
"OG0004330" "Asp" "Potra2n2c6115" "Scots" "Pinsyl_asmbl_122019.p1.p1" "2.01e-36"
"OG0003132" "Asp" "Potra2n1c1694" "Scots" "Pinsyl_asmbl_18313.p1.p1" "2.47e-36"
"OG0001634" "Asp" "Potra2n8c17211" "Scots" "Pinsyl_asmbl_3367.p1.p1" "3.32e-36"
"OG0004041" "Asp" "Potra2n3c7086" "Scots" "Pinsyl_asmbl_15863.p1.p1" "4.17e-36"
"OG0000887" "Asp" "Potra2n14c26547" "Scots" "Pinsyl_asmbl_136374.p1.p1" "4.25e-36"
"OG0000347" "Asp" "Potra2n2c4596" "Scots" "Pinsyl_asmbl_70185.p1.p1" "4.90e-36"
"OG0008661" "Asp" "Potra2n5c10590" "Scots" "Pinsyl_asmbl_117154.p1.p1" "5.54e-36"
"OG0004548" "Asp" "Potra2n7c16150" "Scots" "Pinsyl_asmbl_106531.p1.p1" "5.83e-36"
"OG0002694" "Asp" "Potra2n15c28160" "Scots" "Pinsyl_asmbl_36656.p1.p1" "6.00e-36"
"OG0003829" "Asp" "Potra2n11c23201" "Scots" "Pinsyl_asmbl_23121.p1.p1" "6.26e-36"
"OG0002985" "Asp" "Potra2n2c5092" "Scots" "Pinsyl_asmbl_8678.p1.p1" "7.22e-36"
"OG0003584" "Asp" "Potra2n12c24877" "Scots" "Pinsyl_asmbl_141224.p1.p1" "1.26e-35"
"OG0001972" "Asp" "Potra2n737s36636" "Scots" "Pinsyl_asmbl_7796.p1.p1" "1.29e-35"
"OG0003587" "Asp" "Potra2n6c12852" "Scots" "Pinsyl_asmbl_23233.p1.p1" "1.57e-35"
"OG0000972" "Asp" "Potra2n6c12905" "Scots" "Pinsyl_asmbl_58478.p1.p1" "1.98e-35"
"OG0003329" "Asp" "Potra2n10c20862" "Scots" "Pinsyl_asmbl_119090.p1.p1" "2.07e-35"
"OG0006429" "Asp" "Potra2n2c4714" "Scots" "Pinsyl_asmbl_60222.p2.p1" "2.36e-35"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_135374.p1.p1" "2.41e-35"
"OG0004548" "Asp" "Potra2n5c12117" "Scots" "Pinsyl_asmbl_106531.p1.p1" "2.48e-35"
"OG0004600" "Asp" "Potra2n6c13178" "Scots" "Pinsyl_asmbl_19656.p1.p1" "2.57e-35"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_37955.p1.p1" "3.84e-35"
"OG0002914" "Asp" "Potra2n6c13237" "Scots" "Pinsyl_asmbl_19597.p1.p1" "3.96e-35"
"OG0001991" "Asp" "Potra2n1c3940" "Scots" "Pinsyl_asmbl_26393.p1.p1" "4.12e-35"
"OG0004502" "Asp" "Potra2n751s36680" "Scots" "Pinsyl_asmbl_13270.p1.p1" "4.99e-35"
"OG0001812" "Asp" "Potra2n14c27389" "Scots" "Pinsyl_asmbl_10390.p1.p1" "5.74e-35"
"OG0000087" "Asp" "Potra2n10c20580" "Scots" "Pinsyl_asmbl_3755.p1.p1" "5.91e-35"
"OG0002568" "Asp" "Potra2n5c12061" "Scots" "Pinsyl_asmbl_85073.p1.p1" "6.11e-35"
"OG0003132" "Asp" "Potra2n3c8080" "Scots" "Pinsyl_asmbl_18313.p1.p1" "8.97e-35"
"OG0001726" "Asp" "Potra2n8c18250" "Scots" "Pinsyl_asmbl_88607.p1.p1" "1.46e-34"
"OG0002118" "Asp" "Potra2n555s35943" "Scots" "Pinsyl_asmbl_90110.p1.p1" "2.38e-34"
"OG0002405" "Asp" "Potra2n1c3105" "Scots" "Pinsyl_asmbl_96456.p1.p1" "2.73e-34"
"OG0003584" "Asp" "Potra2n4c9191" "Scots" "Pinsyl_asmbl_62232.p2.p1" "3.14e-34"
"OG0008661" "Asp" "Potra2n2c6354" "Scots" "Pinsyl_asmbl_117154.p1.p1" "3.17e-34"
"OG0003166" "Asp" "Potra2n5c10958" "Scots" "Pinsyl_asmbl_101792.p1.p1" "3.33e-34"
"OG0002504" "Asp" "Potra2n1c1293" "Scots" "Pinsyl_asmbl_136729.p1.p1" "4.56e-34"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_138705.p1.p1" "5.87e-34"
"OG0003994" "Asp" "Potra2n6c13411" "Scots" "Pinsyl_asmbl_97148.p1.p1" "8.69e-34"
"OG0002876" "Asp" "Potra2n15c28962" "Scots" "Pinsyl_asmbl_29754.p1.p1" "1.02e-33"
"OG0001796" "Asp" "Potra2n18c32676" "Scots" "Pinsyl_asmbl_19817.p1.p1" "1.36e-33"
"OG0003468" "Asp" "Potra2n16c29781" "Scots" "Pinsyl_asmbl_117746.p1.p1" "1.44e-33"
"OG0006507" "Asp" "Potra2n3c7578" "Scots" "Pinsyl_asmbl_50196.p1.p1" "1.52e-33"
"OG0002694" "Asp" "Potra2n15c28160" "Scots" "Pinsyl_asmbl_68784.p1.p1" "1.54e-33"
"OG0002118" "Asp" "Potra2n14c26773" "Scots" "Pinsyl_asmbl_2755.p1.p1" "1.69e-33"
"OG0001041" "Asp" "Potra2n1c2779" "Scots" "Pinsyl_asmbl_19801.p1.p1" "1.78e-33"
"OG0001572" "Asp" "Potra2n16c30315" "Scots" "Pinsyl_asmbl_102761.p1.p1" "2.33e-33"
