"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0008694" "Birch" "Bpev01.c0280.g0004.m0001" "Cher" "FUN_021546-T1" 1.66e-09
"OG0008727" "Birch" "Bpev01.c0001.g0046.m0001" "Cher" "FUN_011694-T1" 5.63e-41
"OG0008775" "Birch" "Bpev01.c0301.g0025.m0001" "Cher" "FUN_020292-T1" 9.98e-27
"OG0008818" "Birch" "Bpev01.c1207.g0005.m0001" "Cher" "FUN_001301-T1" 1.82e-16
"OG0008949" "Birch" "Bpev01.c0621.g0009.m0001" "Cher" "FUN_034126-T1" 3.77e-75
"OG0008975" "Birch" "Bpev01.c0089.g0084.m0001" "Cher" "FUN_012452-T1" 5.61e-34
"OG0009049" "Birch" "Bpev01.c0365.g0039.m0001" "Cher" "FUN_012179-T1" 1.57e-06
"OG0009350" "Birch" "Bpev01.c0442.g0022.m0001" "Cher" "FUN_025051-T1" 1.08e-28
"OG0009397" "Birch" "Bpev01.c0407.g0008.m0001" "Cher" "FUN_016968-T1" 0.000217
"OG0009418" "Birch" "Bpev01.c0080.g0089.m0001" "Cher" "FUN_037809-T1" 1.07e-79
"OG0009431" "Birch" "Bpev01.c1561.g0002.m0001" "Cher" "FUN_007633-T1" 8.21e-05
"OG0009453" "Birch" "Bpev01.c0243.g0040.m0001" "Cher" "FUN_016468-T1" 8.26e-17
"OG0009501" "Birch" "Bpev01.c0029.g0051.m0001" "Cher" "FUN_037675-T1" 1.41e-66
"OG0009537" "Birch" "Bpev01.c0045.g0066.m0001" "Cher" "FUN_013750-T1" 1.4e-62
"OG0009687" "Birch" "Bpev01.c0349.g0028.m0001" "Cher" "FUN_026234-T1" 6.61e-72
"OG0009694" "Birch" "Bpev01.c0819.g0010.m0001" "Cher" "FUN_028533-T1" 0.00151
"OG0009803" "Birch" "Bpev01.c2051.g0001.m0001" "Cher" "FUN_000847-T1" 5.91e-19
"OG0009811" "Birch" "Bpev01.c0018.g0094.m0001" "Cher" "FUN_005798-T1" 2.11e-09
"OG0010105" "Birch" "Bpev01.c1579.g0015.m0001" "Cher" "FUN_032096-T1" 3.8e-35
"OG0010147" "Birch" "Bpev01.c0051.g0162.m0001" "Cher" "FUN_039094-T1" 1.82e-13
"OG0010160" "Birch" "Bpev01.c0088.g0062.m0001" "Cher" "FUN_004566-T1" 3.08e-19
"OG0010191" "Birch" "Bpev01.c0755.g0006.m0001" "Cher" "FUN_026448-T1" 1.6e-14
"OG0010202" "Birch" "Bpev01.c0045.g0070.m0001" "Cher" "FUN_013742-T1" 5.44e-16
"OG0010207" "Birch" "Bpev01.c0328.g0040.m0001" "Cher" "FUN_007369-T1" 3.8e-67
"OG0010214" "Birch" "Bpev01.c0717.g0018.m0001" "Cher" "FUN_024967-T1" 2.33e-24
"OG0010219" "Birch" "Bpev01.c0052.g0111.m0001" "Cher" "FUN_003533-T1" 0.00032
"OG0010282" "Birch" "Bpev01.c0327.g0038.m0001" "Cher" "FUN_038106-T1" 6.54e-20
"OG0010291" "Birch" "Bpev01.c0190.g0025.m0001" "Cher" "FUN_022177-T1" 1.08e-05
"OG0010319" "Birch" "Bpev01.c0115.g0065.m0001" "Cher" "FUN_012389-T1" 2.53e-40
"OG0010349" "Birch" "Bpev01.c1827.g0013.m0001" "Cher" "FUN_004460-T1" 0.00776
"OG0010367" "Birch" "Bpev01.c0212.g0023.m0001" "Cher" "FUN_036513-T1" 1.16e-84
"OG0010405" "Birch" "Bpev01.c0029.g0124.m0001" "Cher" "FUN_037810-T1" 4.59e-53
"OG0010451" "Birch" "Bpev01.c0118.g0022.m0001" "Cher" "FUN_006308-T1" 1.02e-06
"OG0010626" "Birch" "Bpev01.c1398.g0010.m0001" "Cher" "FUN_021559-T1" 0.000449
"OG0010653" "Birch" "Bpev01.c0241.g0024.m0001" "Cher" "FUN_031895-T1" 0.0193
"OG0010657" "Birch" "Bpev01.c0488.g0013.m0001" "Cher" "FUN_039552-T1" 0.0352
"OG0010704" "Birch" "Bpev01.c0478.g0006.m0001" "Cher" "FUN_014614-T1" 5.11e-47
"OG0010731" "Birch" "Bpev01.c0467.g0010.m0001" "Cher" "FUN_021754-T1" 1.12e-07
"OG0011059" "Birch" "Bpev01.c0161.g0099.m0001" "Cher" "FUN_007176-T1" 8.07e-05
"OG0011084" "Birch" "Bpev01.c1229.g0018.m0001" "Cher" "FUN_005380-T1" 3.84e-25
"OG0011092" "Birch" "Bpev01.c1162.g0004.m0001" "Cher" "FUN_004765-T1" 1.93e-21
"OG0011096" "Birch" "Bpev01.c0038.g0156.m0001" "Cher" "FUN_003717-T1" 3.93e-20
"OG0011100" "Birch" "Bpev01.c2275.g0002.m0001" "Cher" "FUN_032265-T1" 4.92e-21
"OG0011137" "Birch" "Bpev01.c0571.g0027.m0001" "Cher" "FUN_033874-T1" 5.63e-28
"OG0011171" "Birch" "Bpev01.c1418.g0011.m0001" "Cher" "FUN_027514-T1" 1.84e-39
"OG0011229" "Birch" "Bpev01.c0470.g0003.m0001" "Cher" "FUN_008005-T1" 9.13e-62
"OG0011235" "Birch" "Bpev01.c0367.g0012.m0001" "Cher" "FUN_032060-T1" 9.99e-52
"OG0011244" "Birch" "Bpev01.c0467.g0020.m0001" "Cher" "FUN_021767-T1" 1.56e-22
"OG0011251" "Birch" "Bpev01.c1505.g0006.m0001" "Cher" "FUN_022569-T1" 2.4e-11
"OG0011321" "Birch" "Bpev01.c0281.g0060.m0001" "Cher" "FUN_017458-T1" 2.97e-48
"OG0011356" "Birch" "Bpev01.c0053.g0047.m0001" "Cher" "FUN_031152-T1" 1.17e-11
"OG0011382" "Birch" "Bpev01.c0940.g0004.m0001" "Cher" "FUN_033905-T1" 1.59e-44
"OG0011383" "Birch" "Bpev01.c0501.g0006.m0001" "Cher" "FUN_015521-T1" 8.98e-49
"OG0011390" "Birch" "Bpev01.c0371.g0017.m0001" "Cher" "FUN_006117-T1" 9.55e-14
"OG0011423" "Birch" "Bpev01.c0415.g0005.m0001" "Cher" "FUN_013105-T1" 2.83e-79
"OG0011447" "Birch" "Bpev01.c1070.g0012.m0001" "Cher" "FUN_034226-T1" 3.28e-37
"OG0011452" "Birch" "Bpev01.c0396.g0018.m0001" "Cher" "FUN_019206-T1" 8.85e-15
"OG0011527" "Birch" "Bpev01.c0419.g0013.m0001" "Cher" "FUN_031115-T1" 7.13e-29
"OG0011529" "Birch" "Bpev01.c0245.g0031.m0001" "Cher" "FUN_001656-T1" 7.38e-06
"OG0011535" "Birch" "Bpev01.c0274.g0041.m0001" "Cher" "FUN_006817-T1" 4.88e-11
"OG0011573" "Birch" "Bpev01.c0122.g0009.m0001" "Cher" "FUN_022834-T1" 3.85e-09
"OG0011616" "Birch" "Bpev01.c0778.g0011.m0001" "Cher" "FUN_026042-T1" 6.87e-05
"OG0011637" "Birch" "Bpev01.c0017.g0012.m0001" "Cher" "FUN_014274-T1" 4.01e-42
"OG0011676" "Birch" "Bpev01.c2000.g0006.m0001" "Cher" "FUN_005258-T1" 3.5e-47
"OG0012086" "Birch" "Bpev01.c0062.g0063.m0001" "Cher" "FUN_017603-T1" 7.07e-19
"OG0012127" "Birch" "Bpev01.c0919.g0009.m0001" "Cher" "FUN_004367-T1" 2.13e-31
"OG0012142" "Birch" "Bpev01.c0257.g0012.m0001" "Cher" "FUN_004947-T1" 6.92e-20
"OG0012147" "Birch" "Bpev01.c1040.g0043.m0001" "Cher" "FUN_016549-T1" 1.18e-19
"OG0012248" "Birch" "Bpev01.c0052.g0217.m0001" "Cher" "FUN_010367-T1" 2.89e-05
"OG0012267" "Birch" "Bpev01.c2878.g0004.m0001" "Cher" "FUN_011490-T1" 0.0156
"OG0012298" "Birch" "Bpev01.c2135.g0001.m0001" "Cher" "FUN_032164-T1" 3.7e-18
"OG0012306" "Birch" "Bpev01.c0158.g0034.m0001" "Cher" "FUN_025228-T1" 2.61e-75
"OG0012314" "Birch" "Bpev01.c0497.g0027.m0001" "Cher" "FUN_039760-T1" 5.12e-06
"OG0012325" "Birch" "Bpev01.c0224.g0046.m0001" "Cher" "FUN_022384-T1" 2.2e-49
"OG0012359" "Birch" "Bpev01.c0624.g0022.m0001" "Cher" "FUN_015683-T1" 1.6e-85
"OG0012383" "Birch" "Bpev01.c1148.g0003.m0001" "Cher" "FUN_019495-T1" 4.62e-70
"OG0012425" "Birch" "Bpev01.c0055.g0013.m0001" "Cher" "FUN_024457-T1" 2.3e-05
"OG0012444" "Birch" "Bpev01.c0574.g0006.m0001" "Cher" "FUN_005851-T1" 3.22e-24
"OG0012453" "Birch" "Bpev01.c0215.g0024.m0001" "Cher" "FUN_000499-T1" 2.79e-55
"OG0012471" "Birch" "Bpev01.c0135.g0037.m0001" "Cher" "FUN_017277-T1" 2.53e-29
"OG0012475" "Birch" "Bpev01.c0022.g0081.m0001" "Cher" "FUN_038794-T1" 0.0124
"OG0012485" "Birch" "Bpev01.c0349.g0031.m0001" "Cher" "FUN_026237-T1" 5.05e-17
"OG0012499" "Birch" "Bpev01.c0915.g0014.m0001" "Cher" "FUN_039785-T1" 4.23e-07
"OG0012573" "Birch" "Bpev01.c2498.g0001.m0001" "Cher" "FUN_027574-T1" 6.72e-37
"OG0012622" "Birch" "Bpev01.c0136.g0016.m0001" "Cher" "FUN_022862-T1" 1.63e-63
"OG0012637" "Birch" "Bpev01.c0126.g0042.m0001" "Cher" "FUN_025837-T1" 2.32e-45
"OG0012640" "Birch" "Bpev01.c0167.g0014.m0001" "Cher" "FUN_015375-T1" 4.06e-46
"OG0013120" "Birch" "Bpev01.c0044.g0022.m0001" "Cher" "FUN_023978-T1" 0.00329
"OG0013240" "Birch" "Bpev01.c0077.g0012.m0001" "Cher" "FUN_022350-T1" 2.51e-81
"OG0013295" "Birch" "Bpev01.c0884.g0003.m0001" "Cher" "FUN_019693-T1" 1.24e-56
"OG0013337" "Birch" "Bpev01.c0641.g0008.m0001" "Cher" "FUN_024333-T1" 2.85e-21
"OG0013408" "Birch" "Bpev01.c0355.g0004.m0001" "Cher" "FUN_038668-T1" 0.0106
"OG0013451" "Birch" "Bpev01.c0443.g0010.m0001" "Cher" "FUN_033037-T1" 1.28e-11
"OG0013467" "Birch" "Bpev01.c0051.g0006.m0001" "Cher" "FUN_039284-T1" 3.14e-56
"OG0013478" "Birch" "Bpev01.c0129.g0088.m0001" "Cher" "FUN_031389-T1" 0.000171
"OG0013619" "Birch" "Bpev01.c0368.g0007.m0001" "Cher" "FUN_032079-T1" 0.00113
"OG0013620" "Birch" "Bpev01.c0023.g0003.m0001" "Cher" "FUN_038717-T1" 1.93e-06
"OG0013684" "Birch" "Bpev01.c0403.g0004.m0001" "Cher" "FUN_011217-T1" 0.0213
"OG0014381" "Birch" "Bpev01.c1763.g0007.m0001" "Cher" "FUN_006055-T1" 5.64e-77
"OG0014454" "Birch" "Bpev01.c0038.g0101.m0001" "Cher" "FUN_003811-T1" 3.54e-81
"OG0014464" "Birch" "Bpev01.c0148.g0003.m0001" "Cher" "FUN_007021-T1" 2.78e-59
"OG0014534" "Birch" "Bpev01.c1206.g0003.m0001" "Cher" "FUN_012067-T1" 7.62e-07
"OG0014665" "Birch" "Bpev01.c0557.g0010.m0001" "Cher" "FUN_025657-T1" 5.6e-30
"OG0014728" "Birch" "Bpev01.c1782.g0015.m0001" "Cher" "FUN_018547-T1" 0.00141
"OG0014737" "Birch" "Bpev01.c0574.g0030.m0001" "Cher" "FUN_007108-T1" 2.03e-66
"OG0014791" "Birch" "Bpev01.c1030.g0010.m0001" "Cher" "FUN_014580-T1" 7.87e-45
"OG0014822" "Birch" "Bpev01.c1250.g0016.m0001" "Cher" "FUN_006184-T1" 3.54e-09
"OG0014936" "Birch" "Bpev01.c0154.g0062.m0001" "Cher" "FUN_022267-T1" 3.98e-77
"OG0014943" "Birch" "Bpev01.c0980.g0014.m0001" "Cher" "FUN_012834-T1" 4.99e-34
"OG0016376" "Birch" "Bpev01.c2511.g0001.m0001" "Cher" "FUN_036597-T1" 1.22e-18
"OG0016455" "Birch" "Bpev01.c0884.g0014.m0001" "Cher" "FUN_030582-T1" 1.96e-31
"OG0016474" "Birch" "Bpev01.c0161.g0031.m0001" "Cher" "FUN_005312-T1" 1.49e-43
"OG0016551" "Birch" "Bpev01.c0000.g0181.m0001" "Cher" "FUN_021096-T1" 0.004
"OG0016561" "Birch" "Bpev01.c0817.g0027.m0001" "Cher" "FUN_012259-T1" 3.43e-05
