"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0003891" "Asp" "Potra2n9c18672" "Scots" "Pinsyl_asmbl_100649.p1.p1" "3.05e-55"
"OG0004395" "Asp" "Potra2n386s35502" "Scots" "Pinsyl_asmbl_142412.p1.p1" "3.33e-55"
"OG0003909" "Asp" "Potra2n1c567" "Scots" "Pinsyl_asmbl_36280.p1.p1" "3.51e-55"
"OG0003249" "Asp" "Potra2n12c24505" "Scots" "Pinsyl_asmbl_112819.p1.p1" "8.06e-55"
"OG0003891" "Asp" "Potra2n5c11923" "Scots" "Pinsyl_asmbl_100649.p1.p1" "3.01e-53"
"OG0000899" "Asp" "Potra2n15c28501" "Scots" "Pinsyl_asmbl_36255.p1.p1" "2.80e-50"
"OG0000899" "Asp" "Potra2n6c14425" "Scots" "Pinsyl_asmbl_36255.p1.p1" "3.18e-50"
"OG0009007" "Asp" "Potra2n1c2841" "Scots" "Pinsyl_asmbl_113552.p1.p1" "3.73e-50"
"OG0004395" "Asp" "Potra2n7c15465" "Scots" "Pinsyl_asmbl_142412.p1.p1" "5.92e-50"
"OG0003067" "Asp" "Potra2n6c13838" "Scots" "Pinsyl_asmbl_93345.p1.p1" "1.00e-49"
"OG0000087" "Asp" "Potra2n6c13439" "Scots" "Pinsyl_asmbl_7437.p1.p1" "1.23e-49"
"OG0003018" "Asp" "Potra2n1c1115" "Scots" "Pinsyl_asmbl_109053.p1.p1" "1.25e-49"
"OG0001994" "Asp" "Potra2n9c19109" "Scots" "Pinsyl_asmbl_109903.p1.p1" "1.35e-49"
"OG0004852" "Asp" "Potra2n3c7951" "Scots" "Pinsyl_asmbl_65438.p1.p1" "5.33e-49"
"OG0002070" "Asp" "Potra2n16c30025" "Scots" "Pinsyl_asmbl_87220.p1.p1" "7.06e-49"
"OG0003668" "Asp" "Potra2n5c11034" "Scots" "Pinsyl_asmbl_76403.p1.p1" "2.87e-48"
"OG0006948" "Asp" "Potra2n15c28345" "Scots" "Pinsyl_asmbl_138261.p1.p1" "4.42e-48"
"OG0000877" "Asp" "Potra2n4c10334" "Scots" "Pinsyl_asmbl_15463.p1.p1" "1.38e-47"
"OG0003959" "Asp" "Potra2n17c31726" "Scots" "Pinsyl_asmbl_85931.p1.p1" "3.59e-47"
"OG0001994" "Asp" "Potra2n4c9802" "Scots" "Pinsyl_asmbl_109903.p1.p1" "4.10e-47"
"OG0000805" "Asp" "Potra2n7c16584" "Scots" "Pinsyl_asmbl_2207.p1.p1" "5.62e-47"
"OG0006490" "Asp" "Potra2n3c6495" "Scots" "Pinsyl_asmbl_66476.p1.p1" "6.88e-47"
"OG0002694" "Asp" "Potra2n1c207" "Scots" "Pinsyl_asmbl_36656.p1.p1" "1.51e-46"
"OG0007655" "Asp" "Potra2n2c5107" "Scots" "Pinsyl_asmbl_40533.p1.p1" "5.06e-46"
"OG0002118" "Asp" "Potra2n1c1366" "Scots" "Pinsyl_asmbl_2755.p1.p1" "7.38e-46"
"OG0001572" "Asp" "Potra2n6c14457" "Scots" "Pinsyl_asmbl_102761.p1.p1" "7.38e-46"
"OG0004619" "Asp" "Potra2n3c7268" "Scots" "Pinsyl_asmbl_7612.p1.p1" "1.37e-45"
"OG0005567" "Asp" "Potra2n5c11796" "Scots" "Pinsyl_asmbl_57609.p1.p1" "3.45e-45"
"OG0002405" "Asp" "Potra2n11c23099" "Scots" "Pinsyl_asmbl_96456.p1.p1" "2.54e-44"
"OG0000597" "Asp" "Potra2n15c28597" "Scots" "Pinsyl_asmbl_108860.p1.p1" "3.06e-44"
"OG0001514" "Asp" "Potra2n10c20142" "Scots" "Pinsyl_asmbl_6553.p1.p1" "4.57e-44"
"OG0000805" "Asp" "Potra2n1c1493" "Scots" "Pinsyl_asmbl_141842.p1.p1" "5.52e-44"
"OG0004548" "Asp" "Potra2n7c16150" "Scots" "Pinsyl_asmbl_88954.p1.p1" "7.72e-44"
"OG0000805" "Asp" "Potra2n14c26391" "Scots" "Pinsyl_asmbl_2207.p1.p1" "1.48e-43"
"OG0001768" "Asp" "Potra2n15c28144" "Scots" "Pinsyl_asmbl_91743.p1.p1" "2.81e-43"
"OG0000972" "Asp" "Potra2n18c33186" "Scots" "Pinsyl_asmbl_58478.p1.p1" "4.35e-43"
"OG0002568" "Asp" "Potra2n5c12061" "Scots" "Pinsyl_asmbl_109325.p1.p1" "8.52e-43"
"OG0004339" "Asp" "Potra2n2c4557" "Scots" "Pinsyl_asmbl_60578.p1.p1" "9.36e-43"
"OG0002985" "Asp" "Potra2n14c26845" "Scots" "Pinsyl_asmbl_8678.p1.p1" "1.02e-42"
"OG0007619" "Asp" "Potra2n15c28991" "Scots" "Pinsyl_asmbl_32675.p1.p1" "3.01e-42"
"OG0000087" "Asp" "Potra2n10c20580" "Scots" "Pinsyl_asmbl_7437.p1.p1" "3.62e-42"
"OG0004517" "Asp" "Potra2n1c2923" "Scots" "Pinsyl_asmbl_63711.p1.p1" "6.77e-42"
"OG0005953" "Asp" "Potra2n12c24218" "Scots" "Pinsyl_asmbl_123615.p1.p1" "1.20e-41"
"OG0006429" "Asp" "Potra2n14c27244" "Scots" "Pinsyl_asmbl_60222.p2.p1" "1.98e-41"
"OG0001812" "Asp" "Potra2n5c12634" "Scots" "Pinsyl_asmbl_10390.p1.p1" "2.20e-41"
"OG0001717" "Asp" "Potra2n7c16229" "Scots" "Pinsyl_asmbl_105417.p1.p1" "2.26e-41"
"OG0002118" "Asp" "Potra2n555s35943" "Scots" "Pinsyl_asmbl_2755.p1.p1" "2.76e-41"
"OG0000727" "Asp" "Potra2n611s36149" "Scots" "Pinsyl_asmbl_94749.p1.p1" "3.53e-41"
"OG0003067" "Asp" "Potra2n18c32450" "Scots" "Pinsyl_asmbl_93345.p1.p1" "3.74e-41"
"OG0002245" "Asp" "Potra2n2c6114" "Scots" "Pinsyl_asmbl_57170.p1.p1" "7.41e-41"
"OG0003703" "Asp" "Potra2n7c15407" "Scots" "Pinsyl_asmbl_111161.p1.p1" "1.48e-40"
"OG0008412" "Asp" "Potra2n9c19456" "Scots" "Pinsyl_asmbl_103563.p1.p1" "1.69e-40"
"OG0001717" "Asp" "Potra2n7c16228" "Scots" "Pinsyl_asmbl_105417.p1.p1" "2.10e-40"
"OG0002916" "Asp" "Potra2n13c25772" "Scots" "Pinsyl_asmbl_23649.p1.p1" "2.95e-40"
"OG0000805" "Asp" "Potra2n7c16584" "Scots" "Pinsyl_asmbl_141842.p1.p1" "3.67e-40"
"OG0004852" "Asp" "Potra2n3c7951" "Scots" "Pinsyl_asmbl_45714.p1.p1" "5.37e-40"
"OG0002764" "Asp" "Potra2n9c18839" "Scots" "Pinsyl_asmbl_34654.p1.p1" "8.32e-40"
"OG0000597" "Asp" "Potra2n15c28597" "Scots" "Pinsyl_asmbl_104485.p1.p1" "8.58e-40"
"OG0002694" "Asp" "Potra2n12c24669" "Scots" "Pinsyl_asmbl_36656.p1.p1" "1.33e-39"
"OG0001885" "Asp" "Potra2n1c845" "Scots" "Pinsyl_asmbl_140634.p1.p1" "1.86e-39"
"OG0005734" "Asp" "Potra2n5c10900" "Scots" "Pinsyl_asmbl_329.p1.p1" "2.04e-39"
"OG0000887" "Asp" "Potra2n14c26547" "Scots" "Pinsyl_asmbl_118003.p1.p1" "2.91e-39"
"OG0004548" "Asp" "Potra2n5c12117" "Scots" "Pinsyl_asmbl_88954.p1.p1" "3.67e-39"
"OG0000727" "Asp" "Potra2n1c2627" "Scots" "Pinsyl_asmbl_94749.p1.p1" "4.14e-39"
"OG0003584" "Asp" "Potra2n4c9191" "Scots" "Pinsyl_asmbl_141224.p1.p1" "4.60e-39"
"OG0000087" "Asp" "Potra2n6c13439" "Scots" "Pinsyl_asmbl_3755.p1.p1" "9.30e-39"
"OG0004852" "Asp" "Potra2n1c1546" "Scots" "Pinsyl_asmbl_65438.p1.p1" "1.35e-38"
"OG0001768" "Asp" "Potra2n12c24764" "Scots" "Pinsyl_asmbl_91743.p1.p1" "1.63e-38"
"OG0003166" "Asp" "Potra2n5c10958" "Scots" "Pinsyl_asmbl_6122.p1.p1" "3.25e-38"
"OG0000727" "Asp" "Potra2n10c20156" "Scots" "Pinsyl_asmbl_94749.p1.p1" "3.66e-38"
"OG0002568" "Asp" "Potra2n7c15963" "Scots" "Pinsyl_asmbl_109325.p1.p1" "3.95e-38"
"OG0002504" "Asp" "Potra2n3c7765" "Scots" "Pinsyl_asmbl_136729.p1.p1" "5.37e-38"
"OG0000887" "Asp" "Potra2n7c15752" "Scots" "Pinsyl_asmbl_118003.p1.p1" "1.03e-37"
"OG0003829" "Asp" "Potra2n11c23202" "Scots" "Pinsyl_asmbl_23121.p1.p1" "1.18e-37"
"OG0002790" "Asp" "Potra2n17c31041" "Scots" "Pinsyl_asmbl_66106.p1.p1" "1.25e-37"
"OG0003584" "Asp" "Potra2n3c7386" "Scots" "Pinsyl_asmbl_141224.p1.p1" "1.39e-37"
"OG0002645" "Asp" "Potra2n8c18187" "Scots" "Pinsyl_asmbl_70257.p1.p1" "3.34e-37"
"OG0001718" "Asp" "Potra2n114s34570" "Scots" "Pinsyl_asmbl_5707.p1.p1" "3.54e-37"
"OG0000727" "Asp" "Potra2n1c2627" "Scots" "Pinsyl_asmbl_85470.p1.p1" "3.57e-37"
"OG0000805" "Asp" "Potra2n14c26391" "Scots" "Pinsyl_asmbl_141842.p1.p1" "3.94e-37"
"OG0004395" "Asp" "Potra2n17c31821" "Scots" "Pinsyl_asmbl_142412.p1.p1" "6.08e-37"
"OG0002245" "Asp" "Potra2n5c10822" "Scots" "Pinsyl_asmbl_57170.p1.p1" "6.09e-37"
"OG0006490" "Asp" "Potra2n1c40" "Scots" "Pinsyl_asmbl_66476.p1.p1" "9.49e-37"
"OG0003668" "Asp" "Potra2n2c5897" "Scots" "Pinsyl_asmbl_76403.p1.p1" "1.23e-36"
"OG0001885" "Asp" "Potra2n3c7321" "Scots" "Pinsyl_asmbl_140634.p1.p1" "1.34e-36"
"OG0008002" "Asp" "Potra2n14c27708" "Scots" "Pinsyl_asmbl_44860.p1.p1" "1.40e-36"
"OG0000887" "Asp" "Potra2n14c26547" "Scots" "Pinsyl_asmbl_136374.p1.p1" "4.25e-36"
"OG0008661" "Asp" "Potra2n5c10590" "Scots" "Pinsyl_asmbl_117154.p1.p1" "5.54e-36"
"OG0004548" "Asp" "Potra2n7c16150" "Scots" "Pinsyl_asmbl_106531.p1.p1" "5.83e-36"
"OG0002694" "Asp" "Potra2n15c28160" "Scots" "Pinsyl_asmbl_36656.p1.p1" "6.00e-36"
"OG0003829" "Asp" "Potra2n11c23201" "Scots" "Pinsyl_asmbl_23121.p1.p1" "6.26e-36"
"OG0002985" "Asp" "Potra2n2c5092" "Scots" "Pinsyl_asmbl_8678.p1.p1" "7.22e-36"
"OG0003584" "Asp" "Potra2n12c24877" "Scots" "Pinsyl_asmbl_141224.p1.p1" "1.26e-35"
"OG0003587" "Asp" "Potra2n6c12852" "Scots" "Pinsyl_asmbl_23233.p1.p1" "1.57e-35"
"OG0000972" "Asp" "Potra2n6c12905" "Scots" "Pinsyl_asmbl_58478.p1.p1" "1.98e-35"
"OG0003329" "Asp" "Potra2n10c20862" "Scots" "Pinsyl_asmbl_119090.p1.p1" "2.07e-35"
"OG0006429" "Asp" "Potra2n2c4714" "Scots" "Pinsyl_asmbl_60222.p2.p1" "2.36e-35"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_135374.p1.p1" "2.41e-35"
"OG0004548" "Asp" "Potra2n5c12117" "Scots" "Pinsyl_asmbl_106531.p1.p1" "2.48e-35"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_37955.p1.p1" "3.84e-35"
"OG0002914" "Asp" "Potra2n6c13237" "Scots" "Pinsyl_asmbl_19597.p1.p1" "3.96e-35"
"OG0001812" "Asp" "Potra2n14c27389" "Scots" "Pinsyl_asmbl_10390.p1.p1" "5.74e-35"
"OG0000087" "Asp" "Potra2n10c20580" "Scots" "Pinsyl_asmbl_3755.p1.p1" "5.91e-35"
"OG0002568" "Asp" "Potra2n5c12061" "Scots" "Pinsyl_asmbl_85073.p1.p1" "6.11e-35"
"OG0001726" "Asp" "Potra2n8c18250" "Scots" "Pinsyl_asmbl_88607.p1.p1" "1.46e-34"
"OG0002118" "Asp" "Potra2n555s35943" "Scots" "Pinsyl_asmbl_90110.p1.p1" "2.38e-34"
"OG0002405" "Asp" "Potra2n1c3105" "Scots" "Pinsyl_asmbl_96456.p1.p1" "2.73e-34"
"OG0003584" "Asp" "Potra2n4c9191" "Scots" "Pinsyl_asmbl_62232.p2.p1" "3.14e-34"
"OG0008661" "Asp" "Potra2n2c6354" "Scots" "Pinsyl_asmbl_117154.p1.p1" "3.17e-34"
"OG0003166" "Asp" "Potra2n5c10958" "Scots" "Pinsyl_asmbl_101792.p1.p1" "3.33e-34"
"OG0002504" "Asp" "Potra2n1c1293" "Scots" "Pinsyl_asmbl_136729.p1.p1" "4.56e-34"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_138705.p1.p1" "5.87e-34"
"OG0003994" "Asp" "Potra2n6c13411" "Scots" "Pinsyl_asmbl_97148.p1.p1" "8.69e-34"
"OG0001796" "Asp" "Potra2n18c32676" "Scots" "Pinsyl_asmbl_19817.p1.p1" "1.36e-33"
"OG0003468" "Asp" "Potra2n16c29781" "Scots" "Pinsyl_asmbl_117746.p1.p1" "1.44e-33"
"OG0006507" "Asp" "Potra2n3c7578" "Scots" "Pinsyl_asmbl_50196.p1.p1" "1.52e-33"
"OG0002694" "Asp" "Potra2n15c28160" "Scots" "Pinsyl_asmbl_68784.p1.p1" "1.54e-33"
"OG0002118" "Asp" "Potra2n14c26773" "Scots" "Pinsyl_asmbl_2755.p1.p1" "1.69e-33"
"OG0001572" "Asp" "Potra2n16c30315" "Scots" "Pinsyl_asmbl_102761.p1.p1" "2.33e-33"
"OG0000805" "Asp" "Potra2n1c1493" "Scots" "Pinsyl_asmbl_2207.p1.p1" "3.79e-33"
"OG0001505" "Asp" "Potra2n10c20208" "Scots" "Pinsyl_asmbl_37955.p1.p1" "4.18e-33"
"OG0006818" "Asp" "Potra2n17c31825" "Scots" "Pinsyl_asmbl_100626.p1.p1" "4.44e-33"
"OG0003166" "Asp" "Potra2n2c5978" "Scots" "Pinsyl_asmbl_6122.p1.p1" "4.57e-33"
"OG0002245" "Asp" "Potra2n5c10821" "Scots" "Pinsyl_asmbl_57170.p1.p1" "4.86e-33"
"OG0004512" "Asp" "Potra2n17c31924" "Scots" "Pinsyl_asmbl_67593.p1.p1" "5.55e-33"
"OG0000899" "Asp" "Potra2n16c30390" "Scots" "Pinsyl_asmbl_36255.p1.p1" "1.14e-32"
"OG0002992" "Asp" "Potra2n2c5919" "Scots" "Pinsyl_asmbl_20416.p1.p1" "1.73e-32"
"OG0000727" "Asp" "Potra2n10c20156" "Scots" "Pinsyl_asmbl_85470.p1.p1" "2.00e-32"
"OG0000805" "Asp" "Potra2n2c5371" "Scots" "Pinsyl_asmbl_2207.p1.p1" "2.01e-32"
"OG0007734" "Asp" "Potra2n125s34618" "Scots" "Pinsyl_asmbl_53219.p1.p1" "2.16e-32"
"OG0002967" "Asp" "Potra2n5c12423" "Scots" "Pinsyl_asmbl_46604.p1.p1" "2.74e-32"
"OG0000646" "Asp" "Potra2n10c21409" "Scots" "Pinsyl_asmbl_78607.p1.p1" "3.52e-32"
"OG0001768" "Asp" "Potra2n4c10223" "Scots" "Pinsyl_asmbl_91743.p1.p1" "3.96e-32"
"OG0002507" "Asp" "Potra2n8c18312" "Scots" "Pinsyl_asmbl_45957.p1.p1" "5.18e-32"
"OG0004927" "Asp" "Potra2n1c666" "Scots" "Pinsyl_asmbl_128548.p1.p1" "6.25e-32"
"OG0000877" "Asp" "Potra2n4c10334" "Scots" "Pinsyl_asmbl_46425.p1.p1" "6.43e-32"
"OG0002224" "Asp" "Potra2n1c2742" "Scots" "Pinsyl_asmbl_13141.p1.p1" "7.35e-32"
"OG0002257" "Asp" "Potra2n17c31240" "Scots" "Pinsyl_asmbl_111400.p1.p1" "1.02e-31"
"OG0000743" "Asp" "Potra2n8c18621" "Scots" "Pinsyl_asmbl_121061.p1.p1" "1.03e-31"
"OG0003047" "Asp" "Potra2n11c22835" "Scots" "Pinsyl_asmbl_124069.p1.p1" "1.08e-31"
"OG0003166" "Asp" "Potra2n2c5978" "Scots" "Pinsyl_asmbl_101792.p1.p1" "1.08e-31"
"OG0000505" "Asp" "Potra2n8c16843" "Scots" "Pinsyl_asmbl_120875.p1.p1" "1.40e-31"
"OG0005440" "Asp" "Potra2n6c14079" "Scots" "Pinsyl_asmbl_57342.p1.p1" "1.56e-31"
"OG0003177" "Asp" "Potra2n11c23043" "Scots" "Pinsyl_asmbl_136560.p1.p1" "1.80e-31"
"OG0009839" "Asp" "Potra2n14c27931" "Scots" "Pinsyl_asmbl_32431.p1.p1" "3.36e-31"
"OG0002405" "Asp" "Potra2n10c21110" "Scots" "Pinsyl_asmbl_96456.p1.p1" "4.03e-31"
"OG0004988" "Asp" "Potra2n18c32522" "Scots" "Pinsyl_asmbl_19850.p1.p1" "4.05e-31"
"OG0006370" "Asp" "Potra2n14c27402" "Scots" "Pinsyl_asmbl_54434.p1.p1" "4.27e-31"
"OG0004339" "Asp" "Potra2n14c27405" "Scots" "Pinsyl_asmbl_60578.p1.p1" "5.43e-31"
"OG0000176" "Asp" "Potra2n14c27264" "Scots" "Pinsyl_asmbl_102989.p1.p1" "6.92e-31"
"OG0005706" "Asp" "Potra2n13c25600" "Scots" "Pinsyl_asmbl_92330.p1.p1" "9.62e-31"
"OG0002119" "Asp" "Potra2n5c12494" "Scots" "Pinsyl_asmbl_45932.p1.p1" "9.73e-31"
"OG0003967" "Asp" "Potra2n2c4240" "Scots" "Pinsyl_asmbl_105988.p1.p1" "1.44e-30"
"OG0006522" "Asp" "Potra2n3c7534" "Scots" "Pinsyl_asmbl_13932.p1.p1" "1.57e-30"
"OG0006933" "Asp" "Potra2n10c21831" "Scots" "Pinsyl_asmbl_134343.p1.p1" "1.62e-30"
"OG0007734" "Asp" "Potra2n5c12083" "Scots" "Pinsyl_asmbl_53219.p1.p1" "1.96e-30"
"OG0000887" "Asp" "Potra2n7c15752" "Scots" "Pinsyl_asmbl_136374.p1.p1" "2.35e-30"
"OG0003249" "Asp" "Potra2n15c28353" "Scots" "Pinsyl_asmbl_112819.p1.p1" "2.48e-30"
"OG0003477" "Asp" "Potra2n15c28716" "Scots" "Pinsyl_asmbl_31440.p1.p1" "2.55e-30"
"OG0008660" "Asp" "Potra2n2c4037" "Scots" "Pinsyl_asmbl_76557.p1.p1" "2.75e-30"
"OG0002118" "Asp" "Potra2n1c1366" "Scots" "Pinsyl_asmbl_90110.p1.p1" "4.08e-30"
"OG0006428" "Asp" "Potra2n2c4777" "Scots" "Pinsyl_asmbl_81421.p1.p1" "4.09e-30"
"OG0003584" "Asp" "Potra2n3c7386" "Scots" "Pinsyl_asmbl_62232.p2.p1" "4.62e-30"
"OG0000740" "Asp" "Potra2n14c26841" "Scots" "Pinsyl_asmbl_48004.p1.p1" "5.28e-30"
"OG0004234" "Asp" "Potra2n10c22133" "Scots" "Pinsyl_asmbl_87394.p1.p1" "5.45e-30"
"OG0002118" "Asp" "Potra2n14c26773" "Scots" "Pinsyl_asmbl_90110.p1.p1" "6.35e-30"
"OG0000176" "Asp" "Potra2n6c14232" "Scots" "Pinsyl_asmbl_102989.p1.p1" "6.94e-30"
"OG0003829" "Asp" "Potra2n11c23201" "Scots" "Pinsyl_asmbl_90368.p1.p1" "7.38e-30"
"OG0005734" "Asp" "Potra2n2c6039" "Scots" "Pinsyl_asmbl_329.p1.p1" "8.58e-30"
"OG0002964" "Asp" "Potra2n6c14188" "Scots" "Pinsyl_asmbl_118982.p1.p1" "1.25e-29"
"OG0001505" "Asp" "Potra2n10c20208" "Scots" "Pinsyl_asmbl_135374.p1.p1" "1.30e-29"
"OG0000746" "Asp" "Potra2n10c21167" "Scots" "Pinsyl_asmbl_105361.p1.p1" "1.32e-29"
"OG0001505" "Asp" "Potra2n10c20208" "Scots" "Pinsyl_asmbl_87033.p1.p1" "2.34e-29"
"OG0002008" "Asp" "Potra2n3c8048" "Scots" "Pinsyl_asmbl_19736.p1.p1" "2.36e-29"
"OG0002972" "Asp" "Potra2n1c351" "Scots" "Pinsyl_asmbl_47747.p1.p1" "2.55e-29"
"OG0001514" "Asp" "Potra2n6c14714" "Scots" "Pinsyl_asmbl_6553.p1.p1" "2.56e-29"
"OG0005454" "Asp" "Potra2n11c22993" "Scots" "Pinsyl_asmbl_11235.p1.p1" "2.68e-29"
"OG0003166" "Asp" "Potra2n5c11096" "Scots" "Pinsyl_asmbl_101792.p1.p1" "3.32e-29"
"OG0003166" "Asp" "Potra2n5c11096" "Scots" "Pinsyl_asmbl_6122.p1.p1" "5.18e-29"
"OG0002027" "Asp" "Potra2n1c2371" "Scots" "Pinsyl_asmbl_24048.p1.p1" "5.34e-29"
"OG0004852" "Asp" "Potra2n1c1546" "Scots" "Pinsyl_asmbl_45714.p1.p1" "6.52e-29"
"OG0000743" "Asp" "Potra2n10c22267" "Scots" "Pinsyl_asmbl_121061.p1.p1" "6.63e-29"
"OG0004548" "Asp" "Potra2n673s36382" "Scots" "Pinsyl_asmbl_106531.p1.p1" "7.07e-29"
"OG0001505" "Asp" "Potra2n8c16735" "Scots" "Pinsyl_asmbl_87033.p1.p1" "7.32e-29"
"OG0008371" "Asp" "Potra2n14c26403" "Scots" "Pinsyl_asmbl_5883.p1.p1" "7.41e-29"
"OG0001514" "Asp" "Potra2n18c32078" "Scots" "Pinsyl_asmbl_6553.p1.p1" "8.33e-29"
"OG0002507" "Asp" "Potra2n10c21981" "Scots" "Pinsyl_asmbl_45957.p1.p1" "1.01e-28"
"OG0001768" "Asp" "Potra2n9c18656" "Scots" "Pinsyl_asmbl_91743.p1.p1" "1.02e-28"
"OG0000972" "Asp" "Potra2n18c33186" "Scots" "Pinsyl_asmbl_121218.p1.p1" "1.19e-28"
"OG0003144" "Asp" "Potra2n4c9309" "Scots" "Pinsyl_asmbl_97916.p1.p1" "1.25e-28"
"OG0007655" "Asp" "Potra2n14c26827" "Scots" "Pinsyl_asmbl_40533.p1.p1" "1.36e-28"
"OG0005248" "Asp" "Potra2n11c22735" "Scots" "Pinsyl_asmbl_5327.p2.p1" "1.67e-28"
"OG0001505" "Asp" "Potra2n10c20208" "Scots" "Pinsyl_asmbl_138705.p1.p1" "1.91e-28"
"OG0004339" "Asp" "Potra2n5c12622" "Scots" "Pinsyl_asmbl_60578.p1.p1" "1.99e-28"
"OG0006518" "Asp" "Potra2n15c28354" "Scots" "Pinsyl_asmbl_27619.p1.p1" "3.18e-28"
"OG0000176" "Asp" "Potra2n2c4696" "Scots" "Pinsyl_asmbl_102989.p1.p1" "3.56e-28"
"OG0001645" "Asp" "Potra2n751s36686" "Scots" "Pinsyl_asmbl_57174.p1.p1" "3.77e-28"
"OG0002267" "Asp" "Potra2n16c30228" "Scots" "Pinsyl_asmbl_24617.p1.p1" "4.28e-28"
"OG0002857" "Asp" "Potra2n18c32805" "Scots" "Pinsyl_asmbl_11996.p1.p1" "5.27e-28"
"OG0005364" "Asp" "Potra2n14c27516" "Scots" "Pinsyl_asmbl_114372.p1.p1" "5.53e-28"
"OG0000740" "Asp" "Potra2n2c5096" "Scots" "Pinsyl_asmbl_48004.p1.p1" "7.03e-28"
"OG0004670" "Asp" "Potra2n18c32637" "Scots" "Pinsyl_asmbl_121441.p1.p1" "1.00e-27"
"OG0002119" "Asp" "Potra2n13c26047" "Scots" "Pinsyl_asmbl_45932.p1.p1" "1.53e-27"
"OG0003584" "Asp" "Potra2n12c24877" "Scots" "Pinsyl_asmbl_62232.p2.p1" "1.62e-27"
"OG0008788" "Asp" "Potra2n10c21952" "Scots" "Pinsyl_asmbl_18832.p1.p1" "1.76e-27"
"OG0002519" "Asp" "Potra2n13c24942" "Scots" "Pinsyl_asmbl_63211.p1.p1" "1.96e-27"
"OG0001768" "Asp" "Potra2n15c28144" "Scots" "Pinsyl_asmbl_108130.p1.p1" "2.68e-27"
"OG0002267" "Asp" "Potra2n6c14528" "Scots" "Pinsyl_asmbl_24617.p1.p1" "3.22e-27"
"OG0006948" "Asp" "Potra2n12c24513" "Scots" "Pinsyl_asmbl_138261.p1.p1" "3.41e-27"
"OG0000727" "Asp" "Potra2n611s36149" "Scots" "Pinsyl_asmbl_85470.p1.p1" "4.77e-27"
"OG0003491" "Asp" "Potra2n10c21900" "Scots" "Pinsyl_asmbl_53545.p1.p1" "5.33e-27"
"OG0002504" "Asp" "Potra2n10c22340" "Scots" "Pinsyl_asmbl_136729.p1.p1" "5.57e-27"
"OG0006818" "Asp" "Potra2n7c15460" "Scots" "Pinsyl_asmbl_100626.p1.p1" "5.58e-27"
"OG0000176" "Asp" "Potra2n2c4696" "Scots" "Pinsyl_asmbl_68446.p1.p1" "8.63e-27"
"OG0002694" "Asp" "Potra2n12c24669" "Scots" "Pinsyl_asmbl_68784.p1.p1" "8.89e-27"
"OG0000176" "Asp" "Potra2n6c14233" "Scots" "Pinsyl_asmbl_102989.p1.p1" "9.38e-27"
"OG0002645" "Asp" "Potra2n5c10814" "Scots" "Pinsyl_asmbl_70257.p1.p1" "1.24e-26"
"OG0004079" "Asp" "Potra2n14c27345" "Scots" "Pinsyl_asmbl_62021.p1.p1" "1.51e-26"
"OG0002027" "Asp" "Potra2n9c19490" "Scots" "Pinsyl_asmbl_6822.p1.p1" "1.56e-26"
"OG0000176" "Asp" "Potra2n2c4696" "Scots" "Pinsyl_asmbl_102993.p1.p1" "1.68e-26"
"OG0000816" "Asp" "Potra2n10c21628" "Scots" "Pinsyl_asmbl_113338.p1.p1" "2.03e-26"
"OG0006892" "Asp" "Potra2n6c13565" "Scots" "Pinsyl_asmbl_24043.p1.p1" "2.38e-26"
"OG0003092" "Asp" "Potra2n1c2732" "Scots" "Pinsyl_asmbl_52764.p1.p1" "2.63e-26"
"OG0001383" "Asp" "Potra2n81s34478" "Scots" "Pinsyl_asmbl_8448.p1.p1" "2.75e-26"
"OG0001970" "Asp" "Potra2n13c24959" "Scots" "Pinsyl_asmbl_89435.p1.p1" "2.99e-26"
"OG0002519" "Asp" "Potra2n13c24942" "Scots" "Pinsyl_asmbl_20027.p1.p1" "3.21e-26"
"OG0000176" "Asp" "Potra2n13c26274" "Scots" "Pinsyl_asmbl_102989.p1.p1" "3.24e-26"
"OG0003477" "Asp" "Potra2n4c9517" "Scots" "Pinsyl_asmbl_31440.p1.p1" "4.01e-26"
"OG0001970" "Asp" "Potra2n19c33285" "Scots" "Pinsyl_asmbl_89435.p1.p1" "4.52e-26"
"OG0001142" "Asp" "Potra2n8c16644" "Scots" "Pinsyl_asmbl_131746.p1.p1" "7.16e-26"
"OG0002967" "Asp" "Potra2n8c18026" "Scots" "Pinsyl_asmbl_46604.p1.p1" "8.99e-26"
"OG0007111" "Asp" "Potra2n10c20470" "Scots" "Pinsyl_asmbl_135192.p1.p1" "1.23e-25"
"OG0005194" "Asp" "Potra2n3c7132" "Scots" "Pinsyl_asmbl_137266.p1.p1" "1.59e-25"
"OG0008346" "Asp" "Potra2n9c19335" "Scots" "Pinsyl_asmbl_116083.p1.p1" "1.80e-25"
"OG0003296" "Asp" "Potra2n4c10133" "Scots" "Pinsyl_asmbl_100500.p1.p1" "2.12e-25"
"OG0002405" "Asp" "Potra2n8c17547" "Scots" "Pinsyl_asmbl_96456.p1.p1" "2.13e-25"
