"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0001393" "Asp" "Potra2n6c13201" "Nor" "PICAB_chr07_M00001813296" "1.00e+00"
"OG0007289" "Asp" "Potra2n6c13372" "Nor" "PICAB_chr09_M00002393162" "1.00e+00"
"OG0005585" "Asp" "Potra2n6c13453" "Nor" "PICAB_chr02_M00000495627" "1.00e+00"
"OG0004587" "Asp" "Potra2n6c13485" "Nor" "PICAB_chr10_M00002836473" "1.00e+00"
"OG0002348" "Asp" "Potra2n6c13911" "Nor" "PICAB_chr02_M00000463552" "1.00e+00"
"OG0002164" "Asp" "Potra2n6c14092" "Nor" "PICAB_chr01_M00000061706" "1.00e+00"
"OG0007198" "Asp" "Potra2n6c14540" "Nor" "PICAB_chr07_M00001965408" "1.00e+00"
"OG0011550" "Asp" "Potra2n6c14651" "Nor" "PICAB_chr04_M00001140020" "1.00e+00"
"OG0001792" "Asp" "Potra2n6c14908" "Nor" "PICAB_chr06_M00001746991" "1.00e+00"
"OG0001792" "Asp" "Potra2n6c14908" "Nor" "PICAB_chr09_M00002552007" "1.00e+00"
"OG0010294" "Asp" "Potra2n6c14949" "Nor" "PICAB_chr11_M00002992946" "1.00e+00"
"OG0008042" "Asp" "Potra2n6c15174" "Nor" "PICAB_chr03_M00000873011" "1.00e+00"
"OG0004116" "Asp" "Potra2n7c15572" "Nor" "PICAB_chr09_M00002535113" "1.00e+00"
"OG0005185" "Asp" "Potra2n7c15572" "Nor" "PICAB_chr09_M00002625712" "1.00e+00"
"OG0007548" "Asp" "Potra2n7c15820" "Nor" "PICAB_chr01_M00000148020" "1.00e+00"
"OG0009786" "Asp" "Potra2n7c15831" "Nor" "PICAB_chr03_M00000908931" "1.00e+00"
"OG0006018" "Asp" "Potra2n7c15912" "Nor" "PICAB_chr03_M00000832322" "1.00e+00"
"OG0002379" "Asp" "Potra2n7c16260" "Nor" "PICAB_chr03_M00000820236" "1.00e+00"
"OG0006971" "Asp" "Potra2n7c16384" "Nor" "PICAB_chr07_M00001816686" "1.00e+00"
"OG0015466" "Asp" "Potra2n7c16392" "Nor" "PICAB_chr07_M00002048717" "1.00e+00"
"OG0010620" "Asp" "Potra2n7c16551" "Nor" "PICAB_chr06_M00001732345" "1.00e+00"
"OG0003070" "Asp" "Potra2n7c16601" "Nor" "PICAB_chr04_M00001203003" "1.00e+00"
"OG0003489" "Asp" "Potra2n824s36807" "Nor" "PICAB_chr06_M00001750426" "1.00e+00"
"OG0001657" "Asp" "Potra2n8c16716" "Nor" "PICAB_chr06_M00001513759" "1.00e+00"
"OG0001657" "Asp" "Potra2n8c16716" "Nor" "PICAB_chr10_M00002740844" "1.00e+00"
"OG0003831" "Asp" "Potra2n8c16995" "Nor" "PICAB_chr12_M00003271837" "1.00e+00"
"OG0003831" "Asp" "Potra2n8c16995" "Nor" "PICAB_cUL12_M00003556058" "1.00e+00"
"OG0004116" "Asp" "Potra2n8c17314" "Nor" "PICAB_chr09_M00002535113" "1.00e+00"
"OG0010700" "Asp" "Potra2n8c17974" "Nor" "PICAB_sUL12_M00000634654" "1.00e+00"
"OG0001792" "Asp" "Potra2n8c18229" "Nor" "PICAB_chr06_M00001746991" "1.00e+00"
"OG0001792" "Asp" "Potra2n8c18229" "Nor" "PICAB_chr09_M00002552007" "1.00e+00"
"OG0007002" "Asp" "Potra2n8c18566" "Nor" "PICAB_chr05_M00001446870" "1.00e+00"
"OG0011723" "Asp" "Potra2n9c19197" "Nor" "PICAB_chr04_M00000972741" "1.00e+00"
"OG0002375" "Asp" "Potra2n9c19459" "Nor" "PICAB_chr09_M00002548649" "1.00e+00"
"OG0009928" "Asp" "Potra2n9c19537" "Nor" "PICAB_chr04_M00001033916" "1.00e+00"
"OG0005360" "Asp" "Potra2n9c19539" "Nor" "PICAB_chr09_M00002459909" "1.00e+00"
"OG0007002" "Asp" "Potra2n8c18566" "Scots" "Pinsyl_asmbl_109601.p1.p1" "7.47e-02"
"OG0002732" "Asp" "Potra2n14c26986" "Scots" "Pinsyl_asmbl_72276.p1.p1" "9.49e-02"
"OG0003404" "Asp" "Potra2n3c7924" "Scots" "Pinsyl_asmbl_138577.p1.p1" "1.03e-01"
"OG0005093" "Asp" "Potra2n1c1629" "Scots" "Pinsyl_asmbl_105014.p1.p1" "1.27e-01"
"OG0003070" "Asp" "Potra2n7c16601" "Scots" "Pinsyl_asmbl_24575.p1.p1" "1.64e-01"
"OG0007198" "Asp" "Potra2n6c14540" "Scots" "Pinsyl_asmbl_46885.p1.p1" "1.67e-01"
"OG0002348" "Asp" "Potra2n6c13911" "Scots" "Pinsyl_asmbl_48744.p1.p1" "1.76e-01"
"OG0001621" "Asp" "Potra2n2c5527" "Scots" "Pinsyl_asmbl_72206.p1.p1" "1.81e-01"
"OG0012643" "Asp" "Potra2n1c3209" "Scots" "Pinsyl_asmbl_18331.p1.p1" "2.00e-01"
"OG0010294" "Asp" "Potra2n6c14948" "Scots" "Pinsyl_asmbl_104513.p1.p1" "2.33e-01"
"OG0011691" "Asp" "Potra2n4c8582" "Scots" "Pinsyl_asmbl_109796.p1.p1" "2.34e-01"
"OG0004116" "Asp" "Potra2n8c17314" "Scots" "Pinsyl_asmbl_85943.p1.p1" "2.81e-01"
"OG0002348" "Asp" "Potra2n6c13911" "Scots" "Pinsyl_asmbl_2055.p1.p1" "2.84e-01"
"OG0003902" "Asp" "Potra2n13c25464" "Scots" "Pinsyl_asmbl_56003.p1.p1" "2.94e-01"
"OG0005131" "Asp" "Potra2n14c27801" "Scots" "Pinsyl_asmbl_24377.p1.p1" "3.12e-01"
"OG0004807" "Asp" "Potra2n6c12890" "Scots" "Pinsyl_asmbl_75155.p1.p1" "3.21e-01"
"OG0010507" "Asp" "Potra2n5c11459" "Scots" "Pinsyl_asmbl_38948.p1.p1" "3.69e-01"
"OG0002314" "Asp" "Potra2n3c7467" "Scots" "Pinsyl_asmbl_142228.p1.p1" "4.35e-01"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_46728.p1.p1" "4.37e-01"
"OG0011396" "Asp" "Potra2n5c11507" "Scots" "Pinsyl_asmbl_20450.p1.p1" "4.65e-01"
"OG0001792" "Asp" "Potra2n11c23107" "Scots" "Pinsyl_asmbl_61506.p1.p1" "4.73e-01"
"OG0003709" "Asp" "Potra2n19c34006" "Scots" "Pinsyl_asmbl_101381.p1.p1" "5.02e-01"
"OG0002164" "Asp" "Potra2n6c14092" "Scots" "Pinsyl_asmbl_65284.p2.p1" "5.24e-01"
"OG0011700" "Asp" "Potra2n17c30866" "Scots" "Pinsyl_asmbl_90582.p1.p1" "5.30e-01"
"OG0003286" "Asp" "Potra2n2c4485" "Scots" "Pinsyl_asmbl_95187.p1.p1" "5.31e-01"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_13931.p1.p1" "5.44e-01"
"OG0002732" "Asp" "Potra2n2c4975" "Scots" "Pinsyl_asmbl_72276.p1.p1" "5.74e-01"
"OG0005109" "Asp" "Potra2n4c9710" "Scots" "Pinsyl_asmbl_139624.p1.p1" "5.82e-01"
"OG0009154" "Asp" "Potra2n4c10425" "Scots" "Pinsyl_asmbl_141658.p1.p1" "5.88e-01"
"OG0007198" "Asp" "Potra2n16c30203" "Scots" "Pinsyl_asmbl_46885.p1.p1" "6.31e-01"
"OG0008367" "Asp" "Potra2n5c10544" "Scots" "Pinsyl_asmbl_27132.p1.p1" "6.54e-01"
"OG0009380" "Asp" "Potra2n1c1210" "Scots" "Pinsyl_asmbl_139490.p1.p1" "6.62e-01"
"OG0008740" "Asp" "Potra2n1c2853" "Scots" "Pinsyl_asmbl_107798.p1.p1" "6.69e-01"
"OG0008831" "Asp" "Potra2n3c7828" "Scots" "Pinsyl_asmbl_45195.p1.p1" "6.72e-01"
"OG0005185" "Asp" "Potra2n17c31749" "Scots" "Pinsyl_asmbl_91519.p1.p1" "7.15e-01"
"OG0007446" "Asp" "Potra2n19c34174" "Scots" "Pinsyl_asmbl_91444.p1.p1" "7.51e-01"
"OG0005185" "Asp" "Potra2n7c15572" "Scots" "Pinsyl_asmbl_91519.p1.p1" "7.52e-01"
"OG0003070" "Asp" "Potra2n14c26351" "Scots" "Pinsyl_asmbl_24575.p1.p1" "7.91e-01"
"OG0004882" "Asp" "Potra2n2c6023" "Scots" "Pinsyl_asmbl_79429.p1.p1" "7.98e-01"
"OG0001792" "Asp" "Potra2n6c14908" "Scots" "Pinsyl_asmbl_130131.p1.p1" "8.10e-01"
"OG0003356" "Asp" "Potra2n680s36427" "Scots" "Pinsyl_asmbl_55409.p1.p1" "8.14e-01"
"OG0011288" "Asp" "Potra2n17c31468" "Scots" "Pinsyl_asmbl_76726.p1.p1" "8.17e-01"
"OG0010259" "Asp" "Potra2n18c32350" "Scots" "Pinsyl_asmbl_1122.p1.p1" "8.21e-01"
"OG0001792" "Asp" "Potra2n11c23107" "Scots" "Pinsyl_asmbl_130131.p1.p1" "8.22e-01"
"OG0005360" "Asp" "Potra2n9c19539" "Scots" "Pinsyl_asmbl_64682.p1.p1" "8.27e-01"
"OG0004116" "Asp" "Potra2n17c31744" "Scots" "Pinsyl_asmbl_85943.p1.p1" "8.47e-01"
"OG0007198" "Asp" "Potra2n6c14540" "Scots" "Pinsyl_asmbl_46884.p1.p1" "8.75e-01"
"OG0009664" "Asp" "Potra2n18c33233" "Scots" "Pinsyl_asmbl_95308.p1.p1" "8.86e-01"
"OG0002639" "Asp" "Potra2n17c30601" "Scots" "Pinsyl_asmbl_16883.p1.p1" "9.00e-01"
"OG0005360" "Asp" "Potra2n1c2139" "Scots" "Pinsyl_asmbl_64682.p1.p1" "9.27e-01"
"OG0004882" "Asp" "Potra2n15c28002" "Scots" "Pinsyl_asmbl_79429.p1.p1" "9.30e-01"
"OG0002639" "Asp" "Potra2n17c30601" "Scots" "Pinsyl_asmbl_7284.p1.p1" "9.36e-01"
"OG0009147" "Asp" "Potra2n335s35337" "Scots" "Pinsyl_asmbl_36037.p1.p1" "9.53e-01"
"OG0008042" "Asp" "Potra2n6c15174" "Scots" "Pinsyl_asmbl_105367.p1.p1" "9.74e-01"
"OG0011249" "Asp" "Potra2n8c16925" "Scots" "Pinsyl_asmbl_33327.p1.p1" "9.87e-01"
"OG0002639" "Asp" "Potra2n13c25040" "Scots" "Pinsyl_asmbl_7284.p1.p1" "9.89e-01"
"OG0008573" "Asp" "Potra2n10c20118" "Scots" "Pinsyl_asmbl_92803.p1.p1" "1.00e+00"
"OG0001657" "Asp" "Potra2n10c20165" "Scots" "Pinsyl_asmbl_137666.p1.p1" "1.00e+00"
"OG0001657" "Asp" "Potra2n10c20165" "Scots" "Pinsyl_asmbl_75164.p1.p1" "1.00e+00"
"OG0006342" "Asp" "Potra2n10c20582" "Scots" "Pinsyl_asmbl_49702.p1.p1" "1.00e+00"
"OG0004116" "Asp" "Potra2n10c20837" "Scots" "Pinsyl_asmbl_85943.p1.p1" "1.00e+00"
"OG0011139" "Asp" "Potra2n10c20895" "Scots" "Pinsyl_asmbl_25810.p1.p1" "1.00e+00"
"OG0008668" "Asp" "Potra2n10c21004" "Scots" "Pinsyl_asmbl_20794.p1.p1" "1.00e+00"
"OG0002962" "Asp" "Potra2n10c21930" "Scots" "Pinsyl_asmbl_10514.p1.p1" "1.00e+00"
"OG0007002" "Asp" "Potra2n10c22213" "Scots" "Pinsyl_asmbl_109601.p1.p1" "1.00e+00"
"OG0002962" "Asp" "Potra2n11c22515" "Scots" "Pinsyl_asmbl_10514.p1.p1" "1.00e+00"
"OG0007387" "Asp" "Potra2n11c22899" "Scots" "Pinsyl_asmbl_39380.p1.p1" "1.00e+00"
"OG0001792" "Asp" "Potra2n11c23107" "Scots" "Pinsyl_asmbl_23025.p1.p1" "1.00e+00"
"OG0005678" "Asp" "Potra2n12c24286" "Scots" "Pinsyl_asmbl_128739.p1.p1" "1.00e+00"
"OG0009055" "Asp" "Potra2n12c24413" "Scots" "Pinsyl_asmbl_110306.p1.p1" "1.00e+00"
"OG0007117" "Asp" "Potra2n12c24772" "Scots" "Pinsyl_asmbl_68279.p1.p1" "1.00e+00"
"OG0002639" "Asp" "Potra2n13c25040" "Scots" "Pinsyl_asmbl_16883.p1.p1" "1.00e+00"
"OG0005483" "Asp" "Potra2n13c25299" "Scots" "Pinsyl_asmbl_65291.p1.p1" "1.00e+00"
"OG0004779" "Asp" "Potra2n13c25382" "Scots" "Pinsyl_asmbl_91456.p1.p1" "1.00e+00"
"OG0005585" "Asp" "Potra2n13c25430" "Scots" "Pinsyl_asmbl_121146.p1.p1" "1.00e+00"
"OG0005585" "Asp" "Potra2n13c25430" "Scots" "Pinsyl_asmbl_6468.p1.p1" "1.00e+00"
"OG0003902" "Asp" "Potra2n13c25464" "Scots" "Pinsyl_asmbl_32638.p1.p1" "1.00e+00"
"OG0003902" "Asp" "Potra2n13c25464" "Scots" "Pinsyl_asmbl_55999.p1.p1" "1.00e+00"
"OG0003902" "Asp" "Potra2n13c25464" "Scots" "Pinsyl_asmbl_56004.p1.p1" "1.00e+00"
"OG0003902" "Asp" "Potra2n13c25464" "Scots" "Pinsyl_asmbl_56006.p1.p1" "1.00e+00"
"OG0005529" "Asp" "Potra2n13c25546" "Scots" "Pinsyl_asmbl_13415.p1.p1" "1.00e+00"
"OG0003709" "Asp" "Potra2n13c25615" "Scots" "Pinsyl_asmbl_101381.p1.p1" "1.00e+00"
"OG0003709" "Asp" "Potra2n13c25615" "Scots" "Pinsyl_asmbl_121540.p1.p1" "1.00e+00"
"OG0010462" "Asp" "Potra2n13c25621" "Scots" "Pinsyl_asmbl_10025.p1.p1" "1.00e+00"
"OG0008900" "Asp" "Potra2n13c25656" "Scots" "Pinsyl_asmbl_44769.p1.p1" "1.00e+00"
"OG0003255" "Asp" "Potra2n13c25684" "Scots" "Pinsyl_asmbl_66683.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n13c26267" "Scots" "Pinsyl_asmbl_5077.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n13c26267" "Scots" "Pinsyl_asmbl_65656.p1.p1" "1.00e+00"
"OG0007959" "Asp" "Potra2n14c26623" "Scots" "Pinsyl_asmbl_96107.p1.p1" "1.00e+00"
"OG0008724" "Asp" "Potra2n14c26837" "Scots" "Pinsyl_asmbl_123823.p1.p1" "1.00e+00"
"OG0002314" "Asp" "Potra2n14c26850" "Scots" "Pinsyl_asmbl_142228.p1.p1" "1.00e+00"
"OG0002732" "Asp" "Potra2n14c26986" "Scots" "Pinsyl_asmbl_92949.p1.p1" "1.00e+00"
"OG0005063" "Asp" "Potra2n14c27149" "Scots" "Pinsyl_asmbl_91930.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n14c27266" "Scots" "Pinsyl_asmbl_5077.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n14c27266" "Scots" "Pinsyl_asmbl_65656.p1.p1" "1.00e+00"
"OG0010238" "Asp" "Potra2n14c27693" "Scots" "Pinsyl_asmbl_112336.p1.p1" "1.00e+00"
"OG0007611" "Asp" "Potra2n14c27819" "Scots" "Pinsyl_asmbl_99972.p1.p1" "1.00e+00"
"OG0005289" "Asp" "Potra2n14c27848" "Scots" "Pinsyl_asmbl_137513.p1.p1" "1.00e+00"
"OG0007117" "Asp" "Potra2n15c28102" "Scots" "Pinsyl_asmbl_68279.p1.p1" "1.00e+00"
"OG0009137" "Asp" "Potra2n15c28448" "Scots" "Pinsyl_asmbl_70823.p1.p1" "1.00e+00"
"OG0009055" "Asp" "Potra2n15c28520" "Scots" "Pinsyl_asmbl_110306.p1.p1" "1.00e+00"
"OG0008226" "Asp" "Potra2n15c28639" "Scots" "Pinsyl_asmbl_104354.p1.p1" "1.00e+00"
"OG0003922" "Asp" "Potra2n16c29520" "Scots" "Pinsyl_asmbl_114615.p1.p1" "1.00e+00"
"OG0003922" "Asp" "Potra2n16c29520" "Scots" "Pinsyl_asmbl_29370.p1.p1" "1.00e+00"
"OG0005225" "Asp" "Potra2n16c29651" "Scots" "Pinsyl_asmbl_129206.p1.p1" "1.00e+00"
"OG0005225" "Asp" "Potra2n16c29654" "Scots" "Pinsyl_asmbl_129206.p1.p1" "1.00e+00"
"OG0005225" "Asp" "Potra2n16c29662" "Scots" "Pinsyl_asmbl_129206.p1.p1" "1.00e+00"
"OG0004587" "Asp" "Potra2n16c29953" "Scots" "Pinsyl_asmbl_128869.p1.p1" "1.00e+00"
"OG0003394" "Asp" "Potra2n16c30016" "Scots" "Pinsyl_asmbl_123178.p1.p1" "1.00e+00"
"OG0003394" "Asp" "Potra2n16c30016" "Scots" "Pinsyl_asmbl_47846.p1.p1" "1.00e+00"
"OG0007198" "Asp" "Potra2n16c30203" "Scots" "Pinsyl_asmbl_46884.p1.p1" "1.00e+00"
"OG0003489" "Asp" "Potra2n16c30461" "Scots" "Pinsyl_asmbl_23186.p1.p1" "1.00e+00"
"OG0010352" "Asp" "Potra2n17c31137" "Scots" "Pinsyl_asmbl_115538.p1.p1" "1.00e+00"
"OG0008740" "Asp" "Potra2n17c31367" "Scots" "Pinsyl_asmbl_107798.p1.p1" "1.00e+00"
"OG0005185" "Asp" "Potra2n17c31749" "Scots" "Pinsyl_asmbl_10623.p1.p1" "1.00e+00"
"OG0007017" "Asp" "Potra2n17c31778" "Scots" "Pinsyl_asmbl_142503.p1.p1" "1.00e+00"
"OG0011432" "Asp" "Potra2n17c31794" "Scots" "Pinsyl_asmbl_17402.p1.p1" "1.00e+00"
"OG0010600" "Asp" "Potra2n18c32362" "Scots" "Pinsyl_asmbl_40446.p1.p1" "1.00e+00"
"OG0001393" "Asp" "Potra2n18c32535" "Scots" "Pinsyl_asmbl_36658.p1.p1" "1.00e+00"
"OG0001393" "Asp" "Potra2n18c32536" "Scots" "Pinsyl_asmbl_36658.p1.p1" "1.00e+00"
"OG0002348" "Asp" "Potra2n18c32559" "Scots" "Pinsyl_asmbl_2055.p1.p1" "1.00e+00"
"OG0002348" "Asp" "Potra2n18c32559" "Scots" "Pinsyl_asmbl_48744.p1.p1" "1.00e+00"
"OG0003255" "Asp" "Potra2n18c32664" "Scots" "Pinsyl_asmbl_66683.p1.p1" "1.00e+00"
"OG0002164" "Asp" "Potra2n18c32725" "Scots" "Pinsyl_asmbl_65284.p2.p1" "1.00e+00"
"OG0001393" "Asp" "Potra2n18c32877" "Scots" "Pinsyl_asmbl_36658.p1.p1" "1.00e+00"
"OG0003489" "Asp" "Potra2n197s34899" "Scots" "Pinsyl_asmbl_23186.p1.p1" "1.00e+00"
"OG0005483" "Asp" "Potra2n19c33589" "Scots" "Pinsyl_asmbl_65291.p1.p1" "1.00e+00"
"OG0005529" "Asp" "Potra2n19c33937" "Scots" "Pinsyl_asmbl_13415.p1.p1" "1.00e+00"
"OG0003709" "Asp" "Potra2n19c34006" "Scots" "Pinsyl_asmbl_121540.p1.p1" "1.00e+00"
"OG0002314" "Asp" "Potra2n1c1005" "Scots" "Pinsyl_asmbl_142228.p1.p1" "1.00e+00"
"OG0007366" "Asp" "Potra2n1c1028" "Scots" "Pinsyl_asmbl_112166.p1.p1" "1.00e+00"
"OG0006941" "Asp" "Potra2n1c1302" "Scots" "Pinsyl_asmbl_88929.p1.p1" "1.00e+00"
"OG0006375" "Asp" "Potra2n1c1387" "Scots" "Pinsyl_asmbl_25325.p1.p1" "1.00e+00"
"OG0010575" "Asp" "Potra2n1c1409" "Scots" "Pinsyl_asmbl_100289.p1.p1" "1.00e+00"
"OG0007462" "Asp" "Potra2n1c1486" "Scots" "Pinsyl_asmbl_106731.p1.p1" "1.00e+00"
"OG0005544" "Asp" "Potra2n1c1581" "Scots" "Pinsyl_asmbl_100875.p1.p1" "1.00e+00"
"OG0010199" "Asp" "Potra2n1c1751" "Scots" "Pinsyl_asmbl_120678.p1.p1" "1.00e+00"
"OG0007588" "Asp" "Potra2n1c1783" "Scots" "Pinsyl_asmbl_90234.p1.p1" "1.00e+00"
"OG0003286" "Asp" "Potra2n1c1997" "Scots" "Pinsyl_asmbl_95187.p1.p1" "1.00e+00"
"OG0002375" "Asp" "Potra2n1c2309" "Scots" "Pinsyl_asmbl_85767.p1.p1" "1.00e+00"
"OG0005132" "Asp" "Potra2n1c2338" "Scots" "Pinsyl_asmbl_110368.p1.p1" "1.00e+00"
"OG0009928" "Asp" "Potra2n1c2349" "Scots" "Pinsyl_asmbl_12178.p1.p1" "1.00e+00"
"OG0009394" "Asp" "Potra2n1c2559" "Scots" "Pinsyl_asmbl_136578.p1.p1" "1.00e+00"
"OG0002962" "Asp" "Potra2n1c2915" "Scots" "Pinsyl_asmbl_10514.p1.p1" "1.00e+00"
"OG0007474" "Asp" "Potra2n1c3152" "Scots" "Pinsyl_asmbl_72679.p1.p1" "1.00e+00"
"OG0008742" "Asp" "Potra2n1c3190" "Scots" "Pinsyl_asmbl_56850.p1.p1" "1.00e+00"
"OG0006083" "Asp" "Potra2n1c3623" "Scots" "Pinsyl_asmbl_103812.p1.p1" "1.00e+00"
"OG0003356" "Asp" "Potra2n1c3703" "Scots" "Pinsyl_asmbl_35860.p1.p1" "1.00e+00"
"OG0003356" "Asp" "Potra2n1c3703" "Scots" "Pinsyl_asmbl_55409.p1.p1" "1.00e+00"
"OG0003356" "Asp" "Potra2n1c3705" "Scots" "Pinsyl_asmbl_35860.p1.p1" "1.00e+00"
"OG0003356" "Asp" "Potra2n1c3705" "Scots" "Pinsyl_asmbl_55409.p1.p1" "1.00e+00"
"OG0009770" "Asp" "Potra2n1c658" "Scots" "Pinsyl_asmbl_59782.p1.p1" "1.00e+00"
"OG0009595" "Asp" "Potra2n1c737" "Scots" "Pinsyl_asmbl_54868.p1.p1" "1.00e+00"
"OG0011206" "Asp" "Potra2n2c4090" "Scots" "Pinsyl_asmbl_134614.p1.p1" "1.00e+00"
"OG0008094" "Asp" "Potra2n2c4196" "Scots" "Pinsyl_asmbl_13060.p1.p1" "1.00e+00"
"OG0006368" "Asp" "Potra2n2c4649" "Scots" "Pinsyl_asmbl_1945.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n2c4691" "Scots" "Pinsyl_asmbl_5077.p1.p1" "1.00e+00"
"OG0001457" "Asp" "Potra2n2c4691" "Scots" "Pinsyl_asmbl_65656.p1.p1" "1.00e+00"
"OG0007508" "Asp" "Potra2n2c4727" "Scots" "Pinsyl_asmbl_7942.p1.p1" "1.00e+00"
"OG0002732" "Asp" "Potra2n2c4975" "Scots" "Pinsyl_asmbl_92949.p1.p1" "1.00e+00"
"OG0009648" "Asp" "Potra2n2c5395" "Scots" "Pinsyl_asmbl_91832.p1.p1" "1.00e+00"
"OG0001621" "Asp" "Potra2n2c5527" "Scots" "Pinsyl_asmbl_31942.p1.p1" "1.00e+00"
"OG0001621" "Asp" "Potra2n2c5527" "Scots" "Pinsyl_asmbl_80119.p1.p1" "1.00e+00"
"OG0001621" "Asp" "Potra2n2c5528" "Scots" "Pinsyl_asmbl_31942.p1.p1" "1.00e+00"
"OG0001621" "Asp" "Potra2n2c5528" "Scots" "Pinsyl_asmbl_72206.p1.p1" "1.00e+00"
"OG0001621" "Asp" "Potra2n2c5528" "Scots" "Pinsyl_asmbl_80119.p1.p1" "1.00e+00"
"OG0004601" "Asp" "Potra2n2c5993" "Scots" "Pinsyl_asmbl_8656.p1.p1" "1.00e+00"
"OG0004083" "Asp" "Potra2n2c6299" "Scots" "Pinsyl_asmbl_303.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_111846.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_13931.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_46728.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_46730.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_46739.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6317" "Scots" "Pinsyl_asmbl_50740.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_111846.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_46730.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_46739.p1.p1" "1.00e+00"
"OG0000442" "Asp" "Potra2n2c6318" "Scots" "Pinsyl_asmbl_50740.p1.p1" "1.00e+00"
"OG0008367" "Asp" "Potra2n2c6402" "Scots" "Pinsyl_asmbl_27132.p1.p1" "1.00e+00"
"OG0002375" "Asp" "Potra2n3c6628" "Scots" "Pinsyl_asmbl_85767.p1.p1" "1.00e+00"
"OG0009015" "Asp" "Potra2n3c6743" "Scots" "Pinsyl_asmbl_15719.p1.p1" "1.00e+00"
"OG0006328" "Asp" "Potra2n3c6831" "Scots" "Pinsyl_asmbl_53440.p1.p1" "1.00e+00"
"OG0009770" "Asp" "Potra2n3c7147" "Scots" "Pinsyl_asmbl_59782.p1.p1" "1.00e+00"
"OG0012613" "Asp" "Potra2n3c7487" "Scots" "Pinsyl_asmbl_40519.p1.p1" "1.00e+00"
"OG0002732" "Asp" "Potra2n3c7561" "Scots" "Pinsyl_asmbl_72276.p1.p1" "1.00e+00"
"OG0002732" "Asp" "Potra2n3c7561" "Scots" "Pinsyl_asmbl_92949.p1.p1" "1.00e+00"
"OG0012564" "Asp" "Potra2n3c7566" "Scots" "Pinsyl_asmbl_64602.p1.p1" "1.00e+00"
"OG0009795" "Asp" "Potra2n3c7793" "Scots" "Pinsyl_asmbl_28107.p1.p1" "1.00e+00"
"OG0001393" "Asp" "Potra2n3c7823" "Scots" "Pinsyl_asmbl_36658.p1.p1" "1.00e+00"
"OG0006375" "Asp" "Potra2n3c7842" "Scots" "Pinsyl_asmbl_25325.p1.p1" "1.00e+00"
"OG0007588" "Asp" "Potra2n3c8222" "Scots" "Pinsyl_asmbl_90234.p1.p1" "1.00e+00"
"OG0006729" "Asp" "Potra2n3c8291" "Scots" "Pinsyl_asmbl_47196.p1.p1" "1.00e+00"
"OG0012506" "Asp" "Potra2n4c10302" "Scots" "Pinsyl_asmbl_114270.p1.p1" "1.00e+00"
"OG0011700" "Asp" "Potra2n4c9290" "Scots" "Pinsyl_asmbl_90582.p1.p1" "1.00e+00"
"OG0003720" "Asp" "Potra2n4c9736" "Scots" "Pinsyl_asmbl_118386.p1.p1" "1.00e+00"
"OG0008770" "Asp" "Potra2n555s35940" "Scots" "Pinsyl_asmbl_114128.p1.p1" "1.00e+00"
"OG0009649" "Asp" "Potra2n562s35968" "Scots" "Pinsyl_asmbl_27438.p1.p1" "1.00e+00"
"OG0009147" "Asp" "Potra2n5c10613" "Scots" "Pinsyl_asmbl_36037.p1.p1" "1.00e+00"
"OG0004083" "Asp" "Potra2n5c10639" "Scots" "Pinsyl_asmbl_303.p1.p1" "1.00e+00"
"OG0004083" "Asp" "Potra2n5c10640" "Scots" "Pinsyl_asmbl_303.p1.p1" "1.00e+00"
"OG0004882" "Asp" "Potra2n5c10917" "Scots" "Pinsyl_asmbl_79429.p1.p1" "1.00e+00"
"OG0004601" "Asp" "Potra2n5c10944" "Scots" "Pinsyl_asmbl_8656.p1.p1" "1.00e+00"
"OG0006316" "Asp" "Potra2n5c11109" "Scots" "Pinsyl_asmbl_9783.p1.p1" "1.00e+00"
"OG0002379" "Asp" "Potra2n5c11598" "Scots" "Pinsyl_asmbl_496.p1.p1" "1.00e+00"
